subid	 subage	 gender	 EST	 correct	 feedback	 blockNr	 keyPressed	 trialNumber	 WhichStim	 WhichCue	 ReactionTime	 KeyOrder
134	21	 M	0	1	1	2	1	9	0	132	264.82	0
134	21	 M	0	1	1	2	0	10	1	231	271.36	0
134	21	 M	0	1	0	2	1	11	0	132	324.28	0
134	21	 M	0	1	1	2	0	12	1	231	238.96	0
134	21	 M	0	1	0	2	1	13	0	281	559.05	0
134	21	 M	0	1	1	2	0	14	1	231	204.05	0
134	21	 M	0	1	0	2	0	15	1	281	559.83	0
134	21	 M	0	1	0	2	1	16	0	132	241.17	0
134	21	 M	0	1	0	2	1	17	0	132	251.94	0
134	21	 M	0	1	0	2	1	18	0	132	240.22	0
134	21	 M	0	1	0	2	1	19	0	132	321.55	0
134	21	 M	0	1	0	2	0	20	1	231	274.09	0
134	21	 M	0	1	0	2	1	21	0	132	381.75	0
134	21	 M	0	1	0	2	0	22	1	281	306.08	0
134	21	 M	0	1	1	2	0	23	1	231	200.98	0
134	21	 M	0	1	0	2	1	24	0	182	315.49	0
134	21	 M	0	1	0	2	1	25	0	182	404.23	0
134	21	 M	0	1	1	2	0	26	1	231	211.69	0
134	21	 M	0	1	1	2	1	27	0	132	220.42	0
134	21	 M	0	1	0	2	1	28	0	132	284.24	0
134	21	 M	0	1	0	2	1	29	0	281	321.33	0
134	21	 M	0	1	1	2	1	30	0	132	218.73	0
134	21	 M	0	1	0	2	0	31	1	182	450.28	0
134	21	 M	0	1	0	2	1	32	0	132	226.12	0
134	21	 M	0	1	0	2	0	33	1	231	243.93	0
134	21	 M	0	1	0	2	0	34	1	231	365.30	0
134	21	 M	0	1	1	2	0	35	1	231	194.79	0
134	21	 M	0	1	0	2	0	36	1	281	356.58	0
134	21	 M	0	1	1	2	0	37	1	231	210.29	0
134	21	 M	0	1	0	2	0	38	1	231	234.52	0
134	21	 M	0	1	1	2	1	39	0	132	205.42	0
134	21	 M	0	1	0	2	0	40	1	182	368.32	0
134	21	 M	0	1	0	2	0	41	1	231	313.70	0
134	21	 M	0	1	0	2	0	42	1	231	240.91	0
134	21	 M	0	1	0	2	1	43	0	132	296.96	0
134	21	 M	0	1	1	2	0	44	1	231	209.00	0
134	21	 M	0	1	0	2	0	45	1	231	297.07	0
134	21	 M	0	1	0	2	0	46	1	281	462.49	0
134	21	 M	0	1	0	2	1	47	0	281	229.72	0
134	21	 M	0	1	1	2	0	48	1	231	212.84	0
134	21	 M	0	1	0	2	0	49	1	231	324.16	0
134	21	 M	0	1	0	2	1	50	0	132	263.01	0
134	21	 M	0	1	0	2	1	51	0	132	250.18	0
134	21	 M	0	1	0	2	1	52	0	132	297.58	0
134	21	 M	0	1	0	2	0	53	1	231	425.40	0
134	21	 M	0	1	0	2	0	54	1	182	269.35	0
134	21	 M	0	1	0	2	1	55	0	132	234.78	0
134	21	 M	0	1	0	2	1	56	0	182	379.32	0
134	21	 M	0	1	0	2	0	57	1	182	354.86	0
134	21	 M	0	1	0	2	0	58	1	231	226.02	0
134	21	 M	0	1	1	2	1	59	0	132	198.32	0
134	21	 M	0	1	0	2	0	60	1	281	290.97	0
137	26	 M	1	1	1	2	0	1	1	281	524.24	0
137	26	 M	1	1	0	2	1	2	0	132	726.92	0
137	26	 M	1	0	0	2	1	3	1	281	405.66	0
137	26	 M	1	1	1	2	0	4	1	231	251.06	0
137	26	 M	1	0	0	2	0	5	1	231	229.77	0
137	26	 M	1	1	0	2	0	6	1	231	558.12	0
137	26	 M	1	1	0	2	1	7	0	132	348.82	0
137	26	 M	1	1	0	2	1	8	0	132	384.90	0
137	26	 M	1	1	1	2	1	9	0	132	231.54	0
137	26	 M	1	1	0	2	0	10	1	281	330.67	0
137	26	 M	1	1	1	2	1	11	0	132	225.50	0
137	26	 M	1	1	1	2	1	12	0	132	212.19	0
137	26	 M	1	1	0	2	0	13	1	182	259.73	0
137	26	 M	1	1	1	2	0	14	1	231	223.77	0
137	26	 M	1	1	0	2	1	15	0	182	389.81	0
137	26	 M	1	1	0	2	1	16	0	132	348.30	0
137	26	 M	1	1	0	2	1	17	0	281	644.01	0
137	26	 M	1	1	1	2	0	18	1	231	194.89	0
137	26	 M	1	0	0	2	0	19	1	231	257.46	0
137	26	 M	1	1	0	2	0	20	1	182	633.73	0
137	26	 M	1	1	0	2	1	21	0	132	292.67	0
137	26	 M	1	1	0	2	1	22	0	281	539.83	0
137	26	 M	1	1	1	2	0	23	1	231	192.31	0
137	26	 M	1	1	0	2	0	24	1	182	514.33	0
137	26	 M	1	1	0	2	0	25	1	281	352.61	0
137	26	 M	1	1	1	2	1	26	0	132	204.54	0
137	26	 M	1	0	0	2	0	27	1	182	199.35	0
137	26	 M	1	1	0	2	0	28	1	182	508.28	0
137	26	 M	1	1	0	2	1	29	0	132	348.67	0
137	26	 M	1	1	0	2	1	30	0	182	1001.22	0
137	26	 M	1	1	0	2	0	31	1	231	259.37	0
137	26	 M	1	1	1	2	1	32	0	132	188.02	0
137	26	 M	1	1	0	2	1	33	0	182	422.82	0
137	26	 M	1	1	0	2	1	34	0	281	709.11	0
137	26	 M	1	1	1	2	0	35	1	231	56.28	0
137	26	 M	1	1	0	2	0	36	1	231	299.64	0
137	26	 M	1	1	0	2	0	37	1	231	192.80	0
137	26	 M	1	1	0	2	1	38	0	132	211.70	0
137	26	 M	1	1	0	2	1	39	0	132	293.55	0
137	26	 M	1	1	0	2	0	40	1	231	217.65	0
137	26	 M	1	1	0	2	1	41	0	182	609.61	0
137	26	 M	1	1	0	2	0	42	1	231	368.16	0
137	26	 M	1	1	0	2	1	43	0	132	196.88	0
137	26	 M	1	1	0	2	1	44	0	281	425.81	0
137	26	 M	1	1	0	2	1	45	0	182	350.94	0
137	26	 M	1	1	0	2	1	46	0	132	191.25	0
137	26	 M	1	1	0	2	1	47	0	132	225.75	0
137	26	 M	1	1	0	2	1	48	0	281	435.33	0
137	26	 M	1	1	0	2	1	49	0	132	257.96	0
137	26	 M	1	1	0	2	1	50	0	132	198.81	0
137	26	 M	1	1	0	2	0	51	1	231	174.68	0
137	26	 M	1	1	0	2	1	52	0	132	214.06	0
137	26	 M	1	1	0	2	1	53	0	132	228.21	0
137	26	 M	1	0	0	2	0	54	1	281	356.37	0
137	26	 M	1	1	0	2	0	55	1	231	218.56	0
137	26	 M	1	1	0	2	0	56	1	231	254.47	0
137	26	 M	1	1	0	2	0	57	1	231	202.69	0
137	26	 M	1	1	0	2	0	58	1	231	170.53	0
137	26	 M	1	1	1	2	0	59	1	231	20.94	0
137	26	 M	1	1	0	2	0	60	1	231	213.95	0
