trialNumber,subid,condition,pre_post,cueTime,bgcTime,trialprog,feedback,feedback_time,baseline,window0,window1,window2,window3,window4
17,PLR136,anticipated_b,pre,1003,4812,9,0,NaN,2138.5901,41.5891,464.4033,446.0423,387.8427,347.9258
18,PLR136,anticipated_b,pre,1003,4810,10,0,NaN,3223.8725,146.783,281.1212,0.83421,-191.7599,-703.8646
19,PLR136,unexpected_b,pre,1002,4810,4,0,NaN,3100.4841,92.1245,127.6137,317.0957,557.3016,659.1429
20,PLR136,anticipated_b,post,1003,4810,11,1,6337,2584.1685,41.7902,172.9238,-352.7693,-423.8302,-185.5573
21,PLR136,unexpected_w,pre,1003,4812,5,0,NaN,3406.8049,52.0859,95.9677,34.5292,53.9598,41.3697
22,PLR136,anticipated_w,pre,1003,4810,6,0,NaN,2189.3398,260.2988,897.4132,836.5458,875.5236,870.1284
23,PLR136,anticipated_b,post,1002,4810,12,0,NaN,2409.0717,96.5025,-44.374,-201.8582,-306.7461,-144.2622
24,PLR136,anticipated_w,pre,1003,4812,7,0,NaN,1521.032,201.626,374.426,914.5085,1208.7729,1073.0711
25,PLR136,anticipated_w,pre,1003,4810,8,0,NaN,2998.2629,192.6089,14.5725,-243.1579,-140.4268,-69.6122
26,PLR136,anticipated_w,pre,1003,4812,9,0,NaN,2994.6193,48.8954,181.8087,-172.8085,-59.1613,80.9045
27,PLR136,anticipated_w,pre,1002,4810,10,0,NaN,1890.1649,237.0893,376.8582,-86.0158,831.709,1240.3827
28,PLR136,unexpected_b,pre,1003,4812,6,0,NaN,2223.5697,191.7096,226.4555,453.7199,505.8878,546.6446
29,PLR136,anticipated_w,post,1003,4812,11,0,NaN,2033.5432,-258.2529,-135.4109,537.3182,865.6564,958.8457
30,PLR136,anticipated_w,post,1003,4810,12,0,NaN,4042.2631,-239.5037,-826.0589,-1570.713,-1352.9564,-1135.2155
31,PLR136,unexpected_b,pre,1003,4810,7,0,NaN,3072.0717,-50.6284,-304.7636,-11.6245,-189.2566,-125.8971
32,PLR136,unexpected_w,pre,1003,4812,8,0,NaN,1990.251,360.3561,592.7619,595.7865,553.4864,701.9157
33,PLR136,anticipated_w,post,1002,4810,13,0,NaN,2131.2304,-40.8274,268.4133,661.5656,1100.2654,1089.3014
34,PLR136,anticipated_b,post,1003,4810,13,0,NaN,2492.4816,144.2151,375.8729,605.8223,657.5675,440.701
35,PLR136,unexpected_w,pre,1003,4810,9,0,NaN,2456.892,-252.6522,-69.682,43.5051,-7.7353,-137.0587
36,PLR136,anticipated_w,post,1003,4808,14,0,NaN,2223.2629,-187.2945,326.3919,570.5015,854.3274,932.4593
37,PLR136,anticipated_b,post,1002,4810,14,0,NaN,2045.3307,-484.6446,-139.847,-54.7288,-71.9063,61.7249
38,PLR136,anticipated_b,post,1002,4810,15,0,NaN,1669.4382,265.724,589.9399,706.3685,752.2405,394.0618
39,PLR136,unexpected_w,pre,1002,4810,10,0,NaN,2296.7399,308.2881,617.2274,721.4595,1045.8441,1148.9188
40,PLR136,unexpected_w,post,1002,4810,11,0,NaN,1526.3705,37.8681,286.8845,964.2907,1142.6652,1190.9946
41,PLR136,anticipated_w,post,1003,4810,15,0,NaN,1940.6949,-103.2999,127.011,238.99,1076.2862,1358.7178
42,PLR136,unexpected_w,post,1002,4808,12,0,NaN,2797.4087,-32.5272,-198.8912,-101.4402,355.3898,352.5331
43,PLR136,anticipated_w,post,1003,4810,16,0,NaN,2381.0797,532.7365,574.5624,1062.826,1081.0191,1068.2378
44,PLR136,unexpected_b,post,1003,4810,13,0,NaN,3010.5899,-93.6879,144.9598,79.337,-4.0395,2.1409
45,PLR136,anticipated_w,post,1003,4810,17,0,NaN,1973.0997,14.4296,422.1775,999.3035,1001.4801,727.9956
46,PLR136,unexpected_b,post,1002,4810,14,0,NaN,2081.7211,-403.4969,-127.3687,425.0184,554.2831,586.6043
47,PLR136,anticipated_b,post,1002,4808,16,0,NaN,1761.7955,261.484,977.23,960.3931,658.8663,657.8633
48,PLR136,unexpected_b,post,1002,4812,15,0,NaN,1077.3669,150.777,622.9734,1077.7048,1177.4692,1052.2442
49,PLR136,anticipated_b,post,1002,4810,17,0,NaN,1850.3347,11.7021,-51.2023,741.1853,1182.4952,1313.1971
50,PLR136,anticipated_w,post,1002,4810,18,0,NaN,2019.3466,212.8637,191.411,-157.4043,-455.2521,-461.7672
51,PLR136,anticipated_b,post,1003,4812,18,0,NaN,2723.6437,56.9163,173.995,128.5861,455.5706,681.9912
52,PLR136,anticipated_b,post,1003,4810,19,0,NaN,2975.1235,255.2053,507.2148,443.9621,818.9395,876.6067
53,PLR136,unexpected_b,post,1002,4808,16,0,NaN,2630.6016,-453.1418,-356.5361,-138.3768,-89.9398,-57.6016
54,PLR136,anticipated_w,post,1002,4810,19,0,NaN,1935.6388,161.9299,593.543,839.0313,1356.6294,1090.1469
55,PLR136,unexpected_b,post,1003,4810,17,0,NaN,2344.8149,-259.0775,-262.6048,378.746,847.767,904.8518
56,PLR136,unexpected_w,post,1002,4810,18,0,NaN,2868.0993,56.4073,-43.1629,101.2514,268.657,306.0594
57,PLR136,unexpected_b,post,1003,4812,19,0,NaN,1576.2087,27.3327,738.6463,1413.3137,1628.3664,1546.1246
58,PLR136,unexpected_w,post,1003,4810,20,0,NaN,2148.9619,371.162,494.1022,295.0759,45.5444,-37.7
59,PLR136,anticipated_w,post,1002,4810,20,0,NaN,2491.7929,447.8058,706.9134,1160.075,1255.2617,1184.961
60,PLR136,anticipated_b,post,1002,4810,20,0,NaN,2050.6405,-237.5067,-119.6741,-25.067,33.1452,9.5896
1,PLR137,unexpected_b,pre,1000,4838,1,1,6384,3149.4622,70.895,170.0547,-8.7143,122.4265,87.9505
2,PLR137,anticipated_b,pre,1003,4810,1,0,NaN,2792.9442,430.2364,719.7899,352.7091,460.7596,544.5662
3,PLR137,unexpected_b,pre,1002,4810,2,0,NaN,3117,146.0277,336.6194,379.6509,92.711,-38.5249
4,PLR137,anticipated_w,pre,1003,4812,1,1,6339,2812.8526,-76.4072,391.1096,692.4226,759.3281,773.9728
5,PLR137,anticipated_w,pre,1002,4810,2,0,NaN,2186.6135,392.5251,1225.8297,1526.5419,1494.5671,1549.9023
6,PLR137,anticipated_w,pre,1002,4808,3,0,NaN,3090.3323,16.4032,257.403,511.3274,379.4766,322.5011
7,PLR137,anticipated_b,pre,1003,4810,2,0,NaN,3175.0359,60.3822,215.7562,473.6448,409.3969,300.98
8,PLR137,anticipated_b,pre,1003,4812,3,0,NaN,2771.3227,452.3895,756.1605,812.2109,891.6101,975.344
9,PLR137,anticipated_b,pre,1002,4810,4,1,6338,3379.086,-479.5629,83.1198,266.1429,140.9602,6.1124
10,PLR137,unexpected_b,pre,1002,4808,3,0,NaN,2475.7849,485.5828,902.6998,832.2635,940.6962,852.7628
11,PLR137,anticipated_b,pre,1003,4810,5,1,6340,2777.034,147.3376,575.3126,866.0353,839.5794,584.0136
12,PLR137,anticipated_b,pre,1003,4812,6,1,6411,3434.4104,-23.911,5.304,154.3501,346.3733,297.5261
13,PLR137,unexpected_b,pre,1003,4812,4,0,NaN,3114.8008,285.8084,554.0164,334.9156,535.0795,571.3421
14,PLR137,anticipated_w,pre,1003,4812,4,1,6340,2855.4315,-100.486,476.7366,707.558,689.8122,720.1241
15,PLR137,unexpected_w,pre,1003,4810,5,0,NaN,3165.506,-61.3304,196.6877,285.7629,463.7503,444.5734
16,PLR137,anticipated_b,pre,1003,4810,7,0,NaN,3034.595,0.29996,485.5205,658.6319,643.7621,678.9288
17,PLR137,unexpected_w,pre,1002,4810,6,0,NaN,3046.4542,241.4775,362.0479,495.237,521.3777,405.5538
18,PLR137,anticipated_w,pre,1002,4810,5,1,6339,2994.5538,84.6752,496.3433,558.9777,832.1626,858.3589
19,PLR137,anticipated_w,pre,1003,4812,6,0,NaN,2608.3944,365.2379,679.1707,485.5825,725.2127,867.8913
20,PLR137,unexpected_b,pre,1003,4810,7,0,NaN,3161.2253,-70.3974,94.4105,36.5184,-23.2589,-45.5031
21,PLR137,anticipated_b,pre,1003,4812,8,0,NaN,2873.8964,235.6435,604.8179,678.0175,306.8179,86.4052
22,PLR137,unexpected_w,pre,1003,4812,8,0,NaN,2948.1036,180.8439,288.867,112.3229,223.909,323.6663
23,PLR137,anticipated_w,pre,1003,4812,7,1,6339,3361.5393,116.4943,193.5784,139.8074,372.4607,360.675
24,PLR137,unexpected_b,pre,1003,4810,9,0,NaN,3019.9186,104.1623,330.4688,304.2642,277.0079,108.7243
25,PLR137,unexpected_b,pre,1002,4808,10,0,NaN,2899.3466,-254.3466,-266.5414,-213.5903,190.9412,323.8835
26,PLR137,anticipated_b,pre,1002,4810,9,1,6338,2809.5498,287.3305,382.4292,271.9901,561.1015,673.7835
27,PLR137,unexpected_b,post,1003,4812,11,0,NaN,2904.8964,188.4557,589.451,830.6296,749.0868,674.056
28,PLR137,unexpected_b,post,1003,4810,12,0,NaN,3003.4502,200.6212,126.0878,2.3068,230.4679,327.5657
29,PLR137,anticipated_b,pre,1003,4812,10,0,NaN,3055.3625,45.3622,207.2494,468.6081,579.8118,717.439
30,PLR137,unexpected_w,post,1002,4808,13,0,NaN,3327.7769,76.9167,-128.1135,-280.9723,170.9416,265.6596
31,PLR137,anticipated_w,pre,1002,4810,8,0,NaN,2760.49,272.2861,890.4572,1037.8986,1151.302,1163.7163
32,PLR137,anticipated_b,post,1003,4812,11,1,6339,3044.6335,213.8034,494.4901,533.7468,560.293,532.5888
33,PLR137,unexpected_w,post,1002,4810,14,0,NaN,3237.0905,-659.5379,-48.0863,-48.1997,-441.0001,-540.1936
34,PLR137,unexpected_w,post,1002,4810,15,0,NaN,3177.6932,-246.5697,-503.4768,-303.4453,193.0295,234.1957
35,PLR137,anticipated_w,pre,1002,4808,9,1,6336,3462.1474,-96.3449,137.9768,303.2092,349.7097,418.1542
36,PLR137,anticipated_w,pre,1002,4810,10,0,NaN,3025.6723,-29.9622,511.0423,751.3552,725.7332,586.6293
37,PLR137,anticipated_w,post,1003,4810,11,0,NaN,2706.175,72.6226,633.7013,412.1696,628.9343,668.1504
38,PLR137,anticipated_b,post,1003,4812,12,0,NaN,2972.1554,251.6092,32.4034,-187.5188,76.9139,283.2732
39,PLR137,anticipated_b,post,1002,4810,13,0,NaN,3019.6255,214.5398,287.8055,414.2779,369.7064,488.811
40,PLR137,anticipated_w,post,1003,4810,12,0,NaN,3321.9769,-53.2257,-36.187,-412.3529,8.3424,46.9199
41,PLR137,unexpected_w,post,1002,4810,16,0,NaN,2411.4821,521.5648,656.0409,739.1986,806.4696,858.5894
42,PLR137,anticipated_w,post,1003,4812,13,0,NaN,2877.1793,-442.8466,94.6122,468.8228,544.8921,581.8525
43,PLR137,anticipated_b,post,1003,4812,14,0,NaN,3003.0199,83.702,213.2143,28.7007,397.6523,478.6388
44,PLR137,unexpected_w,post,1002,4810,17,0,NaN,3341.1275,-110.3563,-444.4284,-497.3292,-81.493,-16.5481
45,PLR137,unexpected_w,post,1003,4810,18,0,NaN,2827.978,-307.1763,61.6866,265.4085,487.856,543.8553
46,PLR137,anticipated_b,post,1002,4810,15,0,NaN,3464.1195,16.1637,162.1497,275.4057,305.7838,386.6979
47,PLR137,anticipated_b,post,1003,4812,16,0,NaN,3440.6052,-306.3737,8.21,392.6638,591.5314,557.0615
48,PLR137,unexpected_w,post,1003,4812,19,0,NaN,3548.7211,-77.435,-594.8405,-866.1119,-219.177,-225.4592
49,PLR137,anticipated_b,post,1003,4812,17,0,NaN,3289.2649,118.5593,359.7427,256.878,558.878,580.7192
50,PLR137,anticipated_b,post,1002,4810,18,0,NaN,3294.3576,-91.5121,65.0674,-160.3975,-79.1643,143.6345
51,PLR137,anticipated_w,post,1002,4808,14,0,NaN,3391.8167,124.6644,187.4438,-655.0982,-508.3945,-166.5231
52,PLR137,anticipated_b,post,1002,4812,19,0,NaN,2663.5697,272.6822,377.5975,272.216,494.571,521.6366
53,PLR137,anticipated_b,post,1003,4810,20,0,NaN,3263.5498,-19.678,61.6267,346.3893,654.7254,671.1645
54,PLR137,unexpected_b,post,1002,4810,20,0,NaN,2413.8008,99.0984,717.7853,647.8589,683.008,763.8262
55,PLR137,anticipated_w,post,1002,4810,15,0,NaN,3358.1554,-150.0011,-256.0221,-137.9138,-83.5041,-23.4887
56,PLR137,anticipated_w,post,1003,4810,16,0,NaN,3078.2032,47.7737,-26.8902,-158.783,-42.7011,68.6936
57,PLR137,anticipated_w,post,1002,4810,17,0,NaN,3304.4741,98.3333,-111.5125,-307.1002,-488.1485,-386.2678
58,PLR137,anticipated_w,post,1002,4812,18,0,NaN,2620.5618,34.7216,291.6109,-310.0849,-176.5807,26.8748
59,PLR137,anticipated_w,post,1002,4810,19,1,6337,2228.1355,62.9903,24.1006,93.915,561.9948,710.2614
60,PLR137,anticipated_w,post,1002,4810,20,0,NaN,2815.4781,230.1333,534.108,7.6543,-256.0159,-103.9543
1,PLR138,anticipated_b,pre,1000,4836,1,1,6451,2531.1673,-80.3942,-3.2882,6.0446,158.4335,145.7661
2,PLR138,anticipated_w,pre,1002,4810,1,1,6334,2302.7852,-162.5061,125.5237,270.3577,240.8997,314.4926
3,PLR138,unexpected_b,pre,1002,4810,1,0,NaN,2472.7193,-202.5219,-107.6109,45.5265,161.6547,265.2807
4,PLR138,anticipated_w,pre,1003,4812,2,0,NaN,2210.2072,64.5128,23.3718,26.2886,-80.3269,-74.5643
5,PLR138,anticipated_b,pre,1002,4812,2,1,6336,2191.131,-66.486,-168.5334,-102.5128,9.5433,-2.631
6,PLR138,unexpected_b,pre,1003,4810,2,0,NaN,1845.2318,130.0556,190.2067,336.8439,275.3565,217.046
7,PLR138,anticipated_w,pre,1003,4812,3,0,NaN,2215.1753,-35.6942,-100.0936,-22.6921,76.2575,87.0152
8,PLR138,anticipated_b,pre,1002,4810,3,1,6338,2158.0159,6.4652,-82.6987,-92.4403,11.9694,148.1983
9,PLR138,anticipated_w,pre,1002,4812,4,1,6340,2189.3944,29.5705,25.2248,76.9417,134.2947,122.5421
10,PLR138,unexpected_b,pre,1003,4810,3,0,NaN,2125.5571,35.676,203.3462,24.4765,150.6761,261.8715
11,PLR138,unexpected_w,pre,1002,4808,4,0,NaN,2424.4582,-33.7829,-127.7765,-63.2418,-26.1619,-127.8867
12,PLR138,anticipated_w,pre,1003,4812,5,0,NaN,2278.6076,-8.0857,28.2375,-14.3282,10.8693,18.0274
13,PLR138,anticipated_b,pre,1822,5630,4,0,NaN,3207.4,-559.8708,-342.5814,-615.0534,-620.4441,-585.7968
14,PLR138,unexpected_w,pre,1003,4812,5,0,NaN,2695.0359,18.2959,-144.7849,-23.7312,27.7394,-18.7025
15,PLR138,anticipated_b,pre,1003,4812,5,0,NaN,2372.757,-5.986,17.2892,83.6275,0.19261,-137.9951
16,PLR138,anticipated_w,pre,1002,4808,6,0,NaN,2278.1036,90.6044,-89.2569,128.0624,216.0414,119.325
17,PLR138,unexpected_w,pre,1003,4812,6,1,6342,2165.0518,-89.8373,278.8894,339.402,227.0953,131.9006
18,PLR138,unexpected_b,pre,1003,4812,7,1,6338,2830.0916,-275.5343,-278.3311,-278.1021,-603.2114,-525.171
19,PLR138,anticipated_b,pre,1003,4810,6,0,NaN,2067.9595,-76.7898,-97.2369,183.7652,148.8787,121.7944
20,PLR138,anticipated_b,pre,1002,4808,7,1,6337,2129.012,42.2633,-19.1294,25.5852,316.3704,373.3531
21,PLR138,anticipated_b,pre,1003,4812,8,1,6339,2723.7386,76.9231,115.4885,160.5072,161.6584,164.3169
22,PLR138,anticipated_b,pre,1002,4810,9,0,NaN,2780.4953,-131.2693,-144.0605,-317.9617,-108.6592,4.7348
23,PLR138,anticipated_b,pre,1002,4810,10,0,NaN,3175.9562,-16.86,416.2887,-128.2629,-6.1684,11.9962
24,PLR138,anticipated_b,post,1002,4810,11,0,NaN,3024.008,70.7138,-0.54263,58.6076,-37.321,-170.6826
25,PLR138,unexpected_b,pre,1002,4808,8,0,NaN,3729.7928,9.0265,-73.9599,-327.0344,-327.1374,-279.7055
26,PLR138,anticipated_w,pre,1286,5096,7,0,NaN,3734.8,-482.3088,-568.0059,-519.1382,-678.9912,-620.9032
27,PLR138,anticipated_b,post,1003,4812,12,0,NaN,2735.5139,9.1048,27.5869,-177.4761,29.2298,17.7321
28,PLR138,unexpected_b,pre,1003,4810,9,0,NaN,2323.2948,23.5413,84.9006,-0.33684,174.6295,188.0782
29,PLR138,anticipated_w,pre,1002,4810,8,0,NaN,2419.1274,-60.3626,-14.946,-173.7232,-228.7996,-126.8178
30,PLR138,unexpected_w,pre,1003,4812,10,1,6338,2440.6217,-76.8706,16.7504,-36.294,-56.9662,-79.5582
31,PLR138,anticipated_b,post,1003,4812,13,0,NaN,2230.3506,-100.9703,-108.7035,65.3763,200.6473,262.3637
32,PLR138,anticipated_w,pre,1002,4810,9,0,NaN,2358.3506,67.4489,117.032,164.1368,280.5297,331.6415
33,PLR138,anticipated_w,pre,1885,5692,10,0,NaN,3123.6,-321.0534,-989.6063,-728.9256,-640.7723,-638.0683
34,PLR138,unexpected_b,post,1003,4812,11,0,NaN,2788.1315,-1.6008,-275.6127,-278.163,-174.2953,-158.941
35,PLR138,unexpected_w,post,1003,4810,12,0,NaN,2380.6454,127.3063,55.9246,78.565,483.3273,634.807
36,PLR138,unexpected_w,post,1002,4808,13,0,NaN,2283.7769,297.3064,542.8008,691.4838,671.7399,519.612
37,PLR138,anticipated_w,post,1002,4812,11,0,NaN,2892.1076,-195.8804,-329.4579,-364.5508,-365.9479,-299.3139
38,PLR138,unexpected_b,post,1003,4812,14,0,NaN,2920.4462,0.84351,-152.7046,-261.7908,-336.2109,-342.47
39,PLR138,anticipated_w,post,1002,4810,12,0,NaN,2130.247,91.4348,157.6059,150.2068,119.0618,130.3879
40,PLR138,anticipated_w,post,1002,4810,13,0,NaN,2990.1514,-72.3272,-93.1052,-116.8552,-451.4497,-663.2466
41,PLR138,anticipated_b,post,1002,4808,14,1,6336,2591.6223,-87.5713,-71.1497,-109.2441,-67.4122,11.4412
42,PLR138,anticipated_w,post,1002,4810,14,0,NaN,2247.9044,-151.1973,317.8594,418.0599,428.3015,537.5797
43,PLR138,anticipated_w,post,1003,4812,15,0,NaN,2652.8725,51.6968,-28.2381,-113.3431,-135.2402,-196.5233
44,PLR138,anticipated_w,post,1003,4810,16,0,NaN,2193.2869,-35.2995,49.1144,88.4337,0.40853,-62.7392
45,PLR138,unexpected_b,post,1003,4812,15,0,NaN,2307.3426,64.0019,14.7601,-5.2649,63.1238,75.7685
46,PLR138,unexpected_w,post,1003,4810,16,1,6337,2276.2908,-237.5304,-251.5702,-129.6564,-175.8833,-258.6718
47,PLR138,anticipated_w,post,1002,4810,17,1,6392,2651.3068,-246.9084,-50.1102,169.3529,103.0147,2.3281
48,PLR138,unexpected_w,post,1003,4812,17,1,6339,2746.1713,-22.8709,-127.3709,45.5199,-134.9297,-240.6713
49,PLR138,anticipated_b,post,1002,4810,15,0,NaN,2360.2749,-151.7671,-165.9262,-59.5081,35.3175,52.5664
50,PLR138,anticipated_b,post,1003,4810,16,0,NaN,3155.7974,161.0136,102.1879,-132.1797,-229.4423,-334.4879
51,PLR138,anticipated_b,post,1002,4810,17,0,NaN,2836.7658,-182.3621,-160.1834,-295.2776,-176.6881,-40.4325
52,PLR138,anticipated_w,post,1002,4812,18,0,NaN,2533.9044,-76.3613,-148.3075,-213.6324,466.5725,765.0094
53,PLR138,anticipated_b,post,1756,5564,18,0,NaN,3477.2,-803.8891,-839.134,-426.8471,-606.6727,-721.6524
54,PLR138,unexpected_w,post,1003,4812,18,0,NaN,3629.5857,-131.0731,63.3471,-268.3609,-314.3924,-219.6333
55,PLR138,anticipated_w,post,1002,4810,19,0,NaN,3276.1275,-203.3723,-96.075,7.5028,-131.4069,-106.7069
56,PLR138,anticipated_b,post,1003,4810,19,0,NaN,3464.2038,43.9763,179.1063,381.263,534.1621,562.9179
57,PLR138,anticipated_w,post,1002,4810,20,0,NaN,2813.6253,-167.5175,-169.832,-49.9557,-379.4404,-287.9745
58,PLR138,anticipated_b,post,1003,4812,20,1,6337,2297.1713,190.5661,133.6149,188.7909,466.6081,507.3049
59,PLR138,unexpected_b,post,1002,4810,19,0,NaN,2013.4741,-1.9095,366.3746,578.7507,584.3389,611.1529
60,PLR138,unexpected_w,post,1002,4808,20,0,NaN,2488.2072,42.0439,21.5638,-79.9782,-245.6399,-225.3262
1,PLR139,anticipated_b,pre,1001,4838,1,1,6386,3735.9243,478.166,1060.561,1287.5715,1538.4391,1658.9805
2,PLR139,anticipated_w,pre,1002,4810,1,1,6330,4325.3785,22.1659,618.4928,710.7245,844.5522,858.6374
3,PLR139,anticipated_b,pre,1002,4810,2,0,NaN,4631.6614,153.159,-153.4414,-285.3294,192.4815,300.9259
4,PLR139,anticipated_w,pre,1003,4812,2,1,6339,3899.8486,-73.294,457.4161,581.269,954.9245,1087.9847
5,PLR139,anticipated_w,pre,1003,4810,3,1,6337,4354.6454,-151.4269,370.4197,426.7264,458.2832,704.5212
6,PLR139,anticipated_w,pre,1002,4810,4,1,6369,4482.0159,91.0549,205.8191,394.9462,465.2761,681.1983
7,PLR139,unexpected_b,pre,1003,4812,1,0,NaN,4659.1315,82.3034,235.2572,210.6668,26.0661,-164.1231
8,PLR139,anticipated_b,pre,1002,4810,3,1,6338,3839.1756,5.4638,237.4173,637.1554,1010.9756,1155.126
9,PLR139,unexpected_w,pre,1002,4810,2,0,NaN,4735.1793,-157.5238,297.18,-102.1898,-266.7402,-269.4967
10,PLR139,anticipated_w,pre,1002,4808,5,0,NaN,4412.6972,-284.3023,-25.3338,271.3028,442.5297,407.2869
11,PLR139,anticipated_w,pre,1002,4810,6,1,6335,4179.8048,331.3003,649.1301,855.273,1161.9053,1373.4016
12,PLR139,anticipated_w,pre,1003,4812,7,0,NaN,4346.0159,154.9168,533.1311,853.0177,970.4189,879.992
13,PLR139,anticipated_b,pre,1002,4810,4,0,NaN,3730.2859,495.7254,812.1784,1274.2099,1715.4494,1851.7538
14,PLR139,unexpected_w,pre,1003,4810,3,0,NaN,4709.865,-6.8464,-52.2449,4.8093,255.4648,338.3175
15,PLR139,anticipated_w,pre,1002,4808,8,1,6335,4089.2749,475.7272,916.2209,1115.973,1325.9016,1308.5743
16,PLR139,anticipated_w,pre,1003,4810,9,0,NaN,4212.5171,513.617,809.0984,866.8505,1016.8757,1098.8559
17,PLR139,unexpected_b,pre,1002,4810,4,0,NaN,4272.8207,334.6141,690.0998,533.7963,232.4328,174.5285
18,PLR139,anticipated_w,pre,1003,4812,10,0,NaN,3895.0778,115.9203,312.454,432.773,768.6344,855.7793
19,PLR139,unexpected_b,pre,1002,4810,5,0,NaN,4712.6693,-32.7139,105.2291,-249.2429,259.1017,294.9259
20,PLR139,unexpected_b,pre,1003,4810,6,0,NaN,4652.5458,131.979,-135.4082,-108.7202,27.2777,-317.2522
21,PLR139,anticipated_w,post,1002,4812,11,0,NaN,3878.2592,-204.4332,334.7191,-28.8009,19.7994,-148.1671
22,PLR139,unexpected_w,pre,1003,4812,7,0,NaN,4155.4927,-377.789,-46.1103,208.7426,-6.5368,53.7295
23,PLR139,unexpected_w,pre,1003,4812,8,0,NaN,4387.1023,-107.1284,-117.5519,313.0111,560.9355,637.0405
24,PLR139,anticipated_b,pre,1002,4810,5,0,NaN,4994.2472,-828.824,-964.646,-572.3039,-284.9657,-346.5726
25,PLR139,anticipated_w,post,1002,4808,12,0,NaN,4964.2999,-171.9528,-35.3209,139.0383,128.885,-15.6412
26,PLR139,anticipated_w,post,1002,4810,13,1,6339,5112.7052,7.3452,-111.8606,84.8305,116.0637,-28.1417
27,PLR139,unexpected_w,pre,1003,4810,9,0,NaN,4526.6614,238.5482,44.6676,288.0353,333.4444,209.4021
28,PLR139,unexpected_b,pre,1002,4810,10,0,NaN,4566.6255,150.8892,415.7358,239.4186,198.8325,297.684
29,PLR139,anticipated_b,pre,1002,4810,6,0,NaN,4999.5418,250.2145,325.704,209.2271,-62.3039,112.6597
30,PLR139,unexpected_w,post,1002,4808,11,0,NaN,4697.1036,185.9886,-265.2106,71.0792,224.5435,208.6663
31,PLR139,unexpected_b,post,1002,4810,12,0,NaN,4951.2311,63.6582,-60.6974,-37.8172,178.25,283.7213
32,PLR139,anticipated_b,pre,1003,4812,7,0,NaN,4644.3028,224.88,230.5481,446.5733,485.8212,574.721
33,PLR139,anticipated_b,pre,1002,4810,8,0,NaN,4834.1551,-133.1874,-26.4669,-112.9745,110.5445,178.0354
34,PLR139,anticipated_w,post,1003,4812,14,0,NaN,5032.7131,-42.4442,-61.5934,144.9486,-519.335,-781.1497
35,PLR139,anticipated_b,pre,1003,4810,9,0,NaN,4460.5378,261.5294,407.7206,-61.687,464.6029,658.8907
36,PLR139,unexpected_b,post,1002,4808,13,0,NaN,4955.6932,5.2227,-153.7079,51.5442,183.9916,201.0052
37,PLR139,anticipated_w,post,1002,4810,15,0,NaN,5253.6574,-196.9083,-653.9284,-253.6112,-28.3591,26.176
38,PLR139,anticipated_b,pre,1002,4810,10,0,NaN,4567.0712,-138.0056,130.6603,105.94,380.4183,526.7225
39,PLR139,anticipated_b,post,1003,4812,11,0,NaN,4649.8127,196.006,163.4941,274.8091,374.1641,423.1158
40,PLR139,anticipated_b,post,1002,4810,12,0,NaN,4673.7888,63.2284,-190.438,-12.6754,115.2742,194.9493
41,PLR139,unexpected_w,post,1003,4810,14,0,NaN,4708.8008,88.6257,355.4849,461.0837,436.5332,387.0246
42,PLR139,anticipated_w,post,1002,4810,16,0,NaN,4450.9884,-51.2106,203.104,302.7574,487.3456,500.3449
43,PLR139,anticipated_w,post,1002,4810,17,0,NaN,4397.2908,-53.8833,-221.9363,-306.5423,-118.6858,101.9155
44,PLR139,anticipated_b,post,1002,4810,13,0,NaN,4369.5865,-4.1947,34.1187,-82.6747,324.0333,376.6675
45,PLR139,anticipated_w,post,1002,4812,18,0,NaN,4547.5039,2.4835,248.7482,489.3743,541.2272,506.9485
46,PLR139,unexpected_w,post,1003,4810,15,0,NaN,4276.0159,306.7694,-58.4476,3.6899,456.7845,649.3888
47,PLR139,anticipated_b,post,1003,4810,14,0,NaN,4566.5418,127.4529,183.2985,251.5548,344.7418,436.5217
48,PLR139,anticipated_w,post,1002,4810,19,0,NaN,4012.1394,98.5349,293.7298,264.7952,510.1862,772.5431
49,PLR139,anticipated_b,post,1003,4812,15,0,NaN,4320.4861,414.035,866.4656,962.9236,1032.7787,1221.4425
50,PLR139,anticipated_b,post,1003,4812,16,0,NaN,4954.2072,-73.7408,-16.9131,-73.8458,-297.8395,-326.7072
51,PLR139,unexpected_b,post,1003,4812,16,0,NaN,4338.6813,156.1044,554.0162,624.6696,637.9154,514.2314
52,PLR139,anticipated_b,post,1003,4810,17,0,NaN,4239.1952,96.1193,-159.2877,86.0149,305.2123,315.1699
53,PLR139,anticipated_b,post,1003,4812,18,1,6340,4136.8765,104.3557,-26.607,386.5122,672.6088,740.2267
54,PLR139,unexpected_b,post,1003,4812,17,0,NaN,4879.749,19.9632,86.8581,-131.7454,-52.854,8.1081
55,PLR139,unexpected_w,post,1002,4810,18,0,NaN,4581.1633,68.3556,-264.0107,-434.8608,-283.1528,-331.7745
