trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window0,window380,window760,window1140,window1520,window1900,window2280,window2660,window3040,window3420,window3800,window4180,window4560,window4940,window5320,window5700,window6080,window6460,window6840,window7220
34,PLR111,unexpected_b,0,post,3rd,1003,4812,12,1,2037.869,-101.0478,95.5846,304.4686,393.684,426.5954,616.0191,820.7431,424.0678,-132.4202,-423.9791,-601.871,-405.7157,165.6348,856.2027,1170.545,264.8575,3.716,412.734,678.9455,875.5282
35,PLR111,anticipated_b,0,post,3rd,1002,4810,13,0,2729.6234,6.6743,-2.6562,18.7247,62.5185,-396.6932,-441.9737,-35.9703,296.4306,488.4947,579.5096,541.582,586.6453,920.7689,1383.5018,1416.771,37.6042,-514.6005,-323.1634,2.8428,121.3154
36,PLR111,anticipated_w,1,post,3rd,1002,4810,11,1,2079.9049,153.8765,-143.9236,-373.4933,-427.9875,-405.4934,-29.1394,458.3394,916.7688,1133.9684,1235.9278,1074.6299,-96.7272,-437.3596,-417.0303,-425.5864,-73.5333,485.9671,851.262,835.5354,894.6072
37,PLR111,anticipated_w,1,post,3rd,1003,4810,12,0,1794.5699,-73.7881,63.5172,343.4956,599.4917,768.989,795.4888,942.2342,1070.6504,989.9063,793.2361,520.0372,-331.3739,-476.1383,-468.3177,-366.8861,-211.2021,182.7703,532.6894,613.1261,608.8227
38,PLR111,anticipated_w,1,post,3rd,1003,4810,13,0,2342.3731,-33.0779,23.8523,289.2629,313.3816,84.521,-269.432,-644.7049,-861.0112,-1065.8943,-1228.9329,-1149.5105,-1255.9271,-1278.1692,-1158.8958,-1027.2508,-731.0459,-314.0303,-83.6764,-153.7687,-62.0568
39,PLR111,anticipated_b,0,post,3rd,1002,4810,14,0,2507.3236,-85.193,84.8946,136.0637,178.8123,185.8976,164.0225,134.9181,-191.2495,-672.8103,-969.598,-1173.868,-1184.1346,-636.0447,48.7199,326.8173,-521.0835,-536.288,-166.2726,-124.3155,-40.7262
40,PLR111,anticipated_w,1,post,3rd,1002,4810,14,1,2615.4981,172.8918,-163.2226,-400.2902,-618.3015,-605.798,-387.9306,-341.9755,-45.6355,158.0002,374.5928,309.1915,-828.562,-1221.1628,-1271.7949,-1013.2787,-623.1205,-237.9801,-40.5398,-83.8227,-314.1992
41,PLR111,anticipated_w,1,post,3rd,1002,4810,15,1,1826.1879,-187.8138,163.2506,658.9901,969.7251,1129.5296,1135.5823,1255.6858,1521.6879,1658.9248,1740.095,1547.4185,281.3351,-233.2005,-47.2257,260.0565,455.867,860.3904,1103.7745,1245.1972,1340.5265
42,PLR111,unexpected_b,0,post,3rd,1003,4810,13,0,3703.1906,106.6415,-99.9816,-148.4016,-116.023,-236.6854,-150.0141,-176.6392,-391.2427,-331.2522,-216.1936,-112.2684,-32.4611,171.7003,549.5687,529.3778,-457.5182,-772.9421,-419.8892,-255.1079,-125.2601
43,PLR111,unexpected_b,0,post,3rd,1002,4808,14,0,3450.0798,111.3055,-98.4228,-282.708,-334.9135,-435.398,-349.8906,-367.3464,-725.6998,-529.7846,-234.6388,-69.2297,81.8949,359.7155,907.7838,937.9843,-484.4584,-1284.7638,-1361.3412,-1124.6125,-941.9119
44,PLR111,unexpected_b,0,post,3rd,1002,4810,15,0,2926.8084,12.9919,-10.7163,-91.8224,-126.7856,33.2399,64.3602,74.3555,286.2725,440.4186,573.2508,687.7965,746.6508,1001.258,1373.6043,1358.2207,-86.4197,-723.8547,-502.5737,-279.0757,-197.2326
45,PLR111,anticipated_w,1,post,4th,1003,4812,16,1,3004.0227,-3.0464,1.0056,2.6059,4.7836,-181.2326,-119.4853,348.8936,756.9263,948.414,1019.4357,854.9325,-308.9264,-741.0375,-464.3081,-165.4741,-44.908,376.1838,618.8868,573.8373,387.3297
46,PLR111,anticipated_w,1,post,4th,1003,4812,17,1,3220.1033,-45.5012,44.6084,160.7377,293.3969,212.517,338.2729,272.8071,67.9838,99.2058,95.8686,-45.0213,-1107.5641,-1572.798,-1456.0323,-1264.7179,-1052.4953,-642.3477,-310.4504,-68.4647,-15.187
47,PLR111,anticipated_b,0,post,3rd,1002,4808,15,1,2298.6982,105.7245,-99.8822,-149.714,-72.3492,29.3831,286.5409,649.1728,933.3798,1217.4377,1458.4685,1574.0138,1620.2168,1853.8267,2220.2129,2220.1169,1239.3918,1010.4647,1200.343,1364.7286,1068.6991
48,PLR111,unexpected_w,1,post,4th,1003,4814,16,0,4139.6993,75.4697,-73.81,-101.8967,13.4566,-95.4987,-164.4004,-73.9232,-82.37,-141.6458,-30.4178,-144.7289,-1309.7844,-1768.0104,-1725.659,-1417.1231,-1088.3354,-709.8412,-502.1507,-474.8653,-514.0314
49,PLR111,unexpected_w,1,post,4th,1002,4810,17,0,3871.8236,-11.1822,6.1041,134.9232,232.4546,10.6141,-7.692,235.5509,368.4087,342.8032,268.4749,215.8528,-977.8043,-1905.3791,-2162.2898,-2203.9753,-1819.8397,-1281.4422,-948.9625,-796.1712,-700.5038
50,PLR111,unexpected_w,1,post,4th,1003,4812,18,0,2884.0337,1.7466,-5.7096,108.1593,157.6487,110.3873,323.7094,492.2978,414.4132,507.237,617.1451,597.3031,-317.7493,-881.5817,-900.8558,-1175.8087,-1151.6664,-679.3356,-417.0436,-183.9294,-48.5334
51,PLR111,unexpected_b,0,post,4th,1002,4810,19,0,3082.7631,-57.6476,48.1523,263.2282,338.4679,270.8244,328.519,464.8126,511.6702,385.1811,324.3106,319.6415,381.9967,707.094,1096.6974,1007.6812,93.5429,-238.6709,139.9531,367.1308,444.8814
52,PLR111,anticipated_w,1,post,4th,1002,4810,18,1,3868.3354,-56.3014,52.1997,113.2386,172.2741,160.4968,133.5702,207.3279,436.6184,526.6637,590.3305,508.442,-695.4736,-1418.5995,-1589.2762,-1578.5389,-1273.1901,-936.2556,-554.4344,-299.1026,-173.0178
53,PLR111,anticipated_b,0,post,4th,1003,4812,16,1,2856.5077,-96.0382,84.7818,452.204,691.7076,781.5342,1085.5576,1413.9847,1376.876,1334.6187,1331.5148,1291.5221,1376.7012,1599.1285,1817.2471,1878.0755,1140.794,752.8197,878.9059,1040.1411,1074.447
54,PLR111,anticipated_b,0,post,4th,1003,4812,17,0,3949.4875,-65.7891,56.5962,211.7595,241.9868,183.317,115.1027,147.5317,339.5531,678.6636,855.139,871.5673,961.5983,1110.6494,1341.357,1080.7265,61.556,-138.0049,60.2505,177.7504,18.3923
55,PLR111,anticipated_b,0,post,4th,1002,4810,18,0,3225.5492,-119.424,106.76,433.5904,669.5954,579.6558,706.3692,906.795,1181.2285,1374.7824,1438.9136,1468.3318,1464.0021,1540.0527,1829.1853,1899.0457,960.6116,853.4785,928.4231,865.6662,823.9343
56,PLR111,anticipated_b,0,post,4th,1002,4810,19,1,3613.7518,-39.5801,24.9764,246.707,595.4728,812.4215,926.2327,971.7106,969.5016,1018.9617,1032.8333,1096.3089,1199.2413,1296.4674,1430.5577,1421.4201,763.4829,513.4684,677.4485,798.0583,832.6997
57,PLR111,anticipated_b,0,post,4th,1003,4810,20,0,4570.852,19.0295,-17.6565,-20.2871,119.2814,71.0602,76.9093,229.4965,183.0029,297.7814,396.1329,450.7951,432.6078,501.9459,738.7032,676.2552,-183.6868,-661.9578,-439.0501,-255.261,-227.8449
58,PLR111,anticipated_w,1,post,4th,1003,4810,19,1,4275.7603,-40.1741,35.2036,116.311,164.8665,63.0742,-108.6507,68.0313,247.2641,318.011,366.5467,234.7331,-1026.0851,-1762.9142,-2214.1871,-2192.7872,-1771.3389,-1240.1132,-803.8048,-516.8231,-471.7555
59,PLR111,unexpected_w,1,post,4th,1002,4810,20,0,4338.8516,6.2392,-6.7954,25.8956,81.8949,-69.6655,-269.9955,-238.8975,-167.8373,-59.8571,-49.9484,-245.9595,-1599.1142,-2292.1418,-2385.8674,-2340.627,-2057.6324,-1510.6845,-1056.3424,-851.1396,-771.3288
60,PLR111,anticipated_w,1,post,4th,1002,4810,20,1,4318.4632,-12.9217,8.6481,54.9409,52.4248,-46.2828,4.5649,-20.2794,-105.615,-36.4434,86.6767,-52.6638,-1265.7443,-1853.7961,-1788.2915,-1452.9188,-1151.5865,-763.3235,-504.4975,-343.2795,-388.4349
1,PLR112,anticipated_b,0,pre,1st,1001,4838,1,1,3203.9387,39.9607,-65.0194,-33.5986,341.1149,384.2853,538.1276,513.6683,492.3502,336.086,233.5879,116.7967,300.72,730.5987,1087.327,1315.4816,-225.1814,-1143.5628,-738.5668,-395.2103,-173.8953
2,PLR112,anticipated_b,0,pre,1st,1002,4810,2,1,3344.0265,22.6939,-15.1037,27.4322,168.9821,78.0033,196.0504,234.345,197.5055,203.1181,318.4181,365.4889,422.8611,787.5194,1083.6958,1075.9861,-775.9419,-1147.0438,-810.8431,-609.3259,-323.2224
3,PLR112,unexpected_b,0,pre,1st,1003,4810,1,0,3246.9039,-101.8666,100.5772,252.166,443.6765,428.6058,477.4119,528.119,430.7376,182.9741,387.3363,372.2171,537.8718,939.5312,1194.1646,1077.8851,-806.9164,-1226.8827,-1145.8215,-706.6248,-463.4248
4,PLR112,anticipated_b,0,pre,1st,1002,4810,3,1,3324.334,-4.8324,5.6033,111.6268,386.356,530.4281,615.0285,566.7891,555.3199,20.0282,139.62,294.9175,419.2437,832.653,1169.727,1106.4904,-735.4753,-1058.2793,-483.4974,31.2776,217.7516
5,PLR112,anticipated_w,1,pre,1st,1003,4810,1,1,3167.6841,115.9109,-113.4842,-85.3333,269.0413,105.171,175.8841,348.5255,600.3063,767.2592,711.6515,106.8334,-1366.4806,-1614.1657,-1329.6085,-1251.7247,-994.2776,-408.8987,-34.8499,184.3465,-17.8077
6,PLR112,unexpected_b,0,pre,1st,1003,4812,2,0,3208.6234,83.1339,-75.8219,-10.9504,111.7033,198.639,365.9465,211.7675,194.2447,164.309,106.3198,-82.6572,57.0539,582.2036,985.2798,956.3241,-836.2812,-1040.6625,-611.2167,-551.2564,-475.5225
7,PLR112,unexpected_w,1,pre,1st,1002,4810,3,0,2566.9298,-99.0633,107.4524,-5.2078,117.6049,0.3217,79.4182,112.9773,237.1311,90.11,179.7316,-171.7048,-1187.3329,-1343.1142,-1059.568,-825.3133,-483.966,17.9334,220.4299,393.3627,429.7939
8,PLR112,anticipated_w,1,pre,1st,1002,4810,2,1,2605.1613,11.2872,-8.0626,21.0301,182.7451,237.1857,285.4276,52.5973,235.1917,283.2732,58.8144,-122.0854,-1184.701,-1300.5116,-1037.9204,-1106.8533,-783.2726,-157.6846,277.5402,530.975,645.6631
9,PLR112,anticipated_w,1,pre,1st,1003,4814,3,1,2444.803,124.4792,-138.074,-145.3632,-177.712,-203.1292,-22.202,-280.3711,143.1093,120.1932,3.6264,87.9818,-991.1176,-1042.8911,-745.7646,-786.1989,-519.5771,53.5005,342.5089,169.6103,-124.9756
10,PLR112,anticipated_w,1,pre,1st,1003,4808,4,1,1580.6993,-75.795,70.8414,145.3504,401.3696,355.7471,517.8358,518.0519,640.9697,782.0158,994.1834,677.064,-378.9501,-441.3812,-262.17,-174.1998,231.0948,732.0663,1072.7514,1161.2296,1152.6098
11,PLR112,anticipated_b,0,pre,1st,1002,4810,4,0,2160.464,-138.5367,137.4107,271.5689,496.7227,657.6186,959.9604,974.5457,978.1422,941.258,856.6631,826.3111,906.0311,1344.3153,1730.3791,1856.7261,227.9741,-439.1612,105.0508,451.4488,402.4665
12,PLR112,anticipated_b,0,pre,1st,1002,4810,5,0,2853.8111,68.0201,-45.4847,-475.82,-637.5369,-567.5673,-505.6357,-497.518,-454.2955,-468.1306,-559.1098,-672.0741,-202.9234,260.246,619.5581,573.7933,-1059.5856,-1303.6812,-946.4554,-975.5042,-803.9921
13,PLR112,unexpected_w,1,pre,1st,1003,4812,4,0,2667.8411,54.396,-39.2794,-273.1907,-386.2557,-344.1051,-100.6007,-199.2481,-346.6649,-525.6696,-521.22,-565.5971,-1473.3975,-1554.2874,-1358.7823,-1083.9373,-694.63,-238.1967,11.3696,2.6968,-411.5502
14,PLR112,anticipated_b,0,pre,2nd,1003,4810,6,1,2420.2027,-146.1642,141.7359,54.594,130.2649,388.1894,587.8733,360.7042,28.9289,-180.237,-191.9794,-476.1496,-159.8975,431.9625,796.9602,837.6417,-705.516,-834.7592,-283.6853,-226.4913,97.9146
15,PLR112,unexpected_b,0,pre,1st,1003,4812,5,0,1726.5623,-139.436,133.8329,172.0791,154.9493,221.9888,383.3676,501.1066,240.3032,91.7387,-68.844,-134.4601,250.2579,782.9373,1144.2121,1171.4712,-210.62,-264.5519,-48.2329,175.3469,297.7914
16,PLR112,anticipated_b,0,pre,2nd,1003,4812,7,0,1848.9876,49.5793,-42.1356,-180.8162,-162.1122,-121.4517,97.4449,258.9392,234.9079,335.4301,283.7448,424.1317,704.8621,1069.5967,1384.836,1335.278,-240.0841,-447.7164,-259.7119,-185.5782,214.1543
17,PLR112,unexpected_b,0,pre,2nd,1002,4810,6,0,2821.4748,-55.7764,32.2158,214.0204,39.2741,-394.4149,-380.7986,-640.7172,-803.5562,-785.7655,-781.3802,-836.2228,-560.0878,30.6375,378.4989,355.2842,-1113.451,-1268.8771,-935.0622,-837.9232,-661.289
18,PLR112,anticipated_b,0,pre,2nd,1003,4812,8,0,2171.6157,158.1519,-147.931,-382.9106,-438.6098,-459.3395,-493.8515,-309.3524,-136.9614,-58.7377,37.4088,-13.2956,218.0633,570.1076,804.8853,806.1107,-637.4904,-934.9622,-822.1532,-485.2754,-343.1894
19,PLR112,anticipated_w,1,pre,1st,1002,4810,5,1,1966.8142,-4.8437,7.221,-82.227,-203.8609,-347.393,-508.6633,-416.8038,-221.5886,-44.9121,198.5722,253.4194,-703.9513,-743.7042,-694.4871,-539.5903,-68.5482,374.2285,690.9863,847.7927,482.2573
20,PLR112,anticipated_w,1,pre,2nd,1002,4810,6,1,1737.8067,61.9954,-53.0881,-250.4597,-109.2241,-50.7073,-64.3111,-60.3181,47.7268,283.5379,266.6607,426.3992,-514.3799,-538.4507,-209.7295,-166.9114,244.0018,665.4093,908.9474,642.3642,144.1155
21,PLR112,anticipated_w,1,pre,2nd,1002,4810,7,1,1718.6989,71.6395,-67.2738,-197.4443,-240.4111,-294.1057,-106.7897,-28.0731,178.3732,449.5179,568.0702,483.3268,-510.3517,-513.6968,-301.9503,-313.137,90.6335,498.8384,410.8632,53.5554,-141.722
22,PLR112,anticipated_w,1,pre,2nd,1003,4812,8,0,1276.2947,-58.8717,56.6691,119.0998,284.1305,311.7102,382.9104,391.6809,648.7537,902.2706,862.963,586.9873,-208.0184,-293.6376,-153.1359,-3.1057,340.4871,752.9958,1045.3036,1227.9128,1310.9415
23,PLR112,unexpected_w,1,pre,2nd,1002,4808,7,0,1512.2851,-111.4623,95.6078,336.1099,476.8756,548.9419,773.0843,868.2267,875.5862,894.2966,1018.8796,804.4784,-359.4847,-526.9524,-456.8523,-338.3775,31.1654,435.718,655.5636,713.4606,482.0694
24,PLR112,anticipated_w,1,pre,2nd,1003,4810,9,1,1610.0162,-70.4218,70.1292,101.9963,247.0396,242.0037,237.8188,187.0838,139.9367,7.138,-156.2156,-316.443,-722.6457,-714.4204,-540.8683,-442.0728,-67.5871,331.0832,634.5278,699.4386,834.4494
25,PLR112,unexpected_b,0,pre,2nd,1002,4812,8,0,1985.2926,-46.2181,38.8737,125.2041,204.9879,270.1909,371.7787,443.2555,498.8717,333.9782,-38.2054,-317.8334,-98.3712,578.1446,1052.4283,1108.6363,-348.9966,-542.6835,-71.0767,173.8925,261.3942
26,PLR112,anticipated_w,1,pre,2nd,1002,4810,10,0,2524.1016,-6.3079,17.9917,-38.0985,62.9512,5.9541,-39.5893,-69.0608,320.6458,453.7889,508.0723,447.8245,-978.689,-1179.2195,-891.236,-949.3127,-453.1921,-16.5268,293.3902,520.0801,659.2216
27,PLR112,unexpected_w,1,pre,2nd,1003,4812,9,0,2601.2572,-91.6397,88.7269,156.5651,308.2438,523.3028,697.4457,736.3854,739.2827,750.2244,839.9498,403.7892,-1169.8049,-1293.1523,-1065.411,-909.0303,-605.3272,-71.9323,236.9864,282.6124,220.86
28,PLR112,unexpected_w,1,pre,2nd,1003,4812,10,0,2702.233,-18.9704,20.7495,-121.0125,-203.3093,-355.2213,-255.8267,-30.6303,81.9348,-58.9215,-388.1055,-733.6116,-1541.0555,-1531.2828,-1167.7479,-930.4714,-622.0996,-149.8071,167.3992,382.2426,455.76
29,PLR112,anticipated_b,0,pre,2nd,1003,4810,9,0,2741.9998,23.8594,-25.2628,144.143,385.6891,469.5539,505.196,559.9627,597.7547,643.8393,502.4822,256.0541,269.5878,749.1865,1049.9787,990.3874,-716.4651,-996.5662,-695.6164,-531.0369,-242.6237
30,PLR112,anticipated_w,1,post,3rd,1002,4810,11,0,2251.5644,68.634,-62.79,-175.9345,-114.9943,-108.1945,58.2737,126.9683,188.9429,344.0481,431.6396,-112.2817,-1062.8707,-1168.9368,-1080.8054,-1104.3136,-692.0963,-359.0416,-409.1806,35.4168,302.4976
31,PLR112,unexpected_w,1,post,3rd,1003,4812,11,0,2123.1689,-3.3939,17.0731,-160.3689,-201.3599,-324.6863,-360.0734,-381.1068,-304.2616,-189.6718,-63.3705,-263.0731,-1069.6146,-1168.5002,-1102.572,-1053.0575,-644.0149,-210.1643,59.135,91.6116,-272.7596
32,PLR112,anticipated_b,0,pre,2nd,1002,4810,10,0,1349.1937,-65.5225,58.5586,165.3621,482.3409,607.0964,851.7815,888.2567,736.0499,398.7519,210.3075,9.9853,304.2124,905.9768,1355.1748,1488.2636,204.621,29.5119,287.9604,409.3181,541.0921
33,PLR112,unexpected_b,0,post,3rd,1003,4812,12,0,1400.6182,70.1379,-67.3168,-128.6624,-141.4286,-145.1694,-153.6491,-107.6215,56.5579,308.7345,442.1181,431.0464,729.6325,1096.7112,1394.5888,1366.6534,-62.4901,-340.208,-199.3635,157.5832,612.6807
34,PLR112,unexpected_b,0,post,3rd,1002,4810,13,0,2458.2616,116.4367,-96.1478,-277.2981,15.8211,-13.2376,-157.6866,25.2241,225.0722,367.7655,334.9133,452.4211,585.2578,851.234,1108.0891,1057.7284,-671.1001,-973.7165,-523.3475,20.8212,288.3897
35,PLR112,unexpected_w,1,post,3rd,1002,4808,14,0,2970.5938,11.758,2.5832,-203.9527,-126.6126,-647.6155,-1001.4681,-652.4174,-355.9946,-256.5045,-158.5371,-626.8607,-1673.312,-1538.5391,-1114.8048,-1010.0384,-603.1457,-265.8696,-46.4976,151.4266,348.26
36,PLR112,unexpected_b,0,post,3rd,1002,4810,15,0,3043.774,-167.0429,149.0282,267.3887,416.7786,502.5475,325.4772,199.0412,294.6964,-2.9024,1.6854,439.9633,521.1172,794.9056,983.57,840.4622,-932.8585,-1205.3431,-663.0411,-312.6989,-157.5571
37,PLR112,anticipated_w,1,post,3rd,1002,4810,12,0,3411.0755,-46.2203,47.5643,-25.071,97.2313,188.1841,140.042,19.8043,-30.6662,-108.4082,-437.2977,-827.1276,-1971.9827,-2084.681,-1695.0717,-1606.1909,-1282.3614,-781.1693,-508.6457,-351.9446,-300.6423
38,PLR112,unexpected_b,0,post,4th,1002,4810,16,0,2796.8522,29.2413,-28.2752,-8.4025,31.3692,-16.6486,78.8941,61.2741,-143.7213,-589.6183,-624.9988,-572.7662,-214.2252,268.4852,595.1556,595.2954,-989.6837,-1153.1915,-824.0341,-621.692,-381.193
39,PLR112,anticipated_w,1,post,3rd,1002,4810,13,0,2957.6437,28.2286,-28.3388,25.9223,-60.5788,-288.4586,-455.9985,-559.7551,-649.0865,-749.4186,-879.1791,-1130.6727,-1836.3369,-1928.0764,-1726.8241,-1534.0423,-1187.2968,-683.5231,-337.7437,-50.2299,78.8199
40,PLR112,anticipated_b,0,post,3rd,1002,4808,11,0,1535.1322,-110.8542,98.8134,333.8397,564.5313,821.4748,988.4657,1080.2264,1140.39,1287.6641,1447.648,1554.9159,1654.9428,1961.9088,2256.5251,2192.574,496.741,160.8924,703.2834,1051.382,1235.9352
41,PLR112,anticipated_b,0,post,3rd,1003,4810,12,0,3081.7866,-72.6544,74.8244,71.7528,162.7424,262.6636,407.5412,484.9937,-15.0656,-470.9158,-584.5269,-779.9312,-575.8844,87.1913,508.1008,451.1042,-1264.7875,-1649.0308,-1363.0154,-1168.4775,-1257.3678
42,PLR112,anticipated_w,1,post,3rd,1003,4812,14,0,1630.7484,15.0149,-22.0334,56.0981,79.3636,-36.3875,6.1576,180.8596,312.532,571.222,609.3706,568.9747,-381.8999,-504.739,-485.4875,-395.363,18.6111,270.1929,344.0813,612.6794,707.3652
43,PLR112,anticipated_b,0,post,3rd,1002,4812,13,1,1454.0531,-34.0396,33.7236,88.3757,408.2594,509.6782,737.9589,1033.8624,1185.2492,1150.7543,1369.3553,1626.872,1805.6268,1982.5871,2168.9361,1987.4537,218.4199,-157.226,393.9387,867.0506,1174.8874
44,PLR112,anticipated_b,0,post,3rd,1003,4812,14,0,2357.6066,-68.4493,80.0277,-88.7581,177.3772,17.859,192.1696,339.0109,465.3806,704.8497,893.2595,1157.4667,1323.4669,1642.5538,1837.5127,1872.0812,213.8242,-673.3182,-305.3638,238.9156,245.538
45,PLR112,anticipated_w,1,post,3rd,1002,4810,15,0,3548.8248,-40.5117,34.4514,146.3398,453.7321,538.845,665.7557,748.6435,774.0202,772.9164,631.2006,364.0616,-1473.4209,-2056.2873,-1951.2778,-2063.498,-1752.256,-1112.3983,-743.8153,-475.0516,-278.748
46,PLR112,anticipated_b,0,post,3rd,1002,4808,15,0,2657.6521,-131.3381,111.2492,295.6822,543.166,711.7785,815.7047,855.0488,984.8547,970.8775,1058.5137,1036.4165,940.8394,1268.7622,1608.2303,1518.0215,-296.1235,-709.565,-343.7812,40.1047,297.3291
47,PLR112,anticipated_w,1,post,4th,1002,4810,16,0,3650.645,28.6419,-12.8368,-225.2513,-154.4835,-387.2071,-546.9057,-493.2854,-540.0568,-737.5289,-769.3885,-895.6307,-2145.9531,-2300.8841,-2169.955,-1962.6713,-1579.8068,-1102.8667,-1062.3339,-848.6707,-787.2285
48,PLR112,unexpected_b,0,post,4th,1003,4810,17,0,2498.6099,-2.1291,-0.48569,-36.6824,-139.0972,-188.8435,-402.9418,-290.6749,-392.3162,-172.4441,-23.6871,-47.1179,264.7072,650.9039,936.5323,902.1644,-769.3907,-931.7483,-611.7223,-434.4239,-216.0864
49,PLR112,anticipated_w,1,post,4th,1003,4812,17,0,2745.7833,-4.7071,1.263,54.1846,61.3684,-168.2239,-277.8605,-379.2884,-393.9568,-470.0279,-470.7983,-536.5256,-1451.8099,-1535.451,-1254.8814,-1128.666,-779.1319,-424.1641,-303.3873,-193.1127,-171.8828
50,PLR112,anticipated_b,0,post,4th,1002,4810,16,0,2437.4581,56.8724,-55.5575,53.209,328.9605,447.4504,592.0538,669.3467,828.8489,904.2723,1009.1461,1060.929,1190.1851,1471.249,1627.7086,1419.6663,-418.8203,-739.4456,-327.89,102.6743,334.0594
51,PLR112,anticipated_b,0,post,4th,1003,4810,17,0,3191.6404,-26.6402,19.4859,11.9521,-7.6495,184.1926,345.6851,344.2223,214.8092,-33.3782,-240.0918,-310.7583,55.794,424.0588,719.5897,647.3964,-1039.4232,-1271.0045,-773.6614,-591.1903,-597.693
52,PLR112,anticipated_b,0,post,4th,1003,4812,18,0,2680.1809,-54.6496,42.203,207.5788,276.4346,384.2603,431.543,261.2319,451.1024,716.5347,825.0451,841.7263,960.8777,1245.942,1510.823,1422.8874,-354.6863,-724.5002,-253.9117,144.3275,-62.3304
53,PLR112,unexpected_w,1,post,4th,1003,4812,18,0,2913.6063,-116.8238,118.8162,101.8337,-47.8443,76.7761,215.6,355.845,509.9049,694.5225,784.5895,541.3938,-1099.1421,-1321.696,-1093.1891,-1177.6387,-599.5804,-19.2083,317.1513,620.9798,770.513
54,PLR112,anticipated_w,1,post,4th,1002,4810,18,0,3855.8455,-32.2138,32.9734,24.0632,103.559,179.9379,278.5354,170.7562,244.6135,201.1411,224.9799,-207.3931,-2030.8834,-2458.2808,-2447.5887,-2230.664,-1672.9823,-1203.2991,-1030.7586,-791.0197,-612.5323
55,PLR112,unexpected_w,1,post,4th,1003,4810,19,0,3261.5612,-11.9702,9.5272,47.0297,-55.3952,-207.1874,-123.0754,24.0075,131.1189,238.4467,320.7345,66.6447,-1607.0029,-1914.6735,-1806.9686,-1712.3889,-1317.3122,-739.5041,-403.4125,-196.5738,-243.3614
56,PLR112,anticipated_w,1,post,4th,1002,4810,19,0,2673.7999,-24.2485,25.4002,-0.52694,282.4709,238.894,276.1418,229.1978,151.3407,11.7177,25.7439,-226.9863,-1359.5982,-1502.3578,-1234.9022,-1006.374,-686.2887,-161.0438,164.1637,306.8259,385.0273
57,PLR112,unexpected_w,1,post,4th,1002,4808,20,0,2246.7459,-41.3029,28.3304,228.2431,308.5853,180.6283,57.3309,121.6573,310.022,475.3036,562.8073,375.3757,-941.6315,-1116.7036,-1030.9839,-1030.3963,-657.0332,-145.7682,191.0063,457.5453,395.0291
58,PLR112,anticipated_b,0,post,4th,1002,4812,19,0,2349.6602,-206.7698,205.3646,181.3738,437.7529,692.0326,795.7711,752.7955,572.6131,534.9512,650.8987,584.9562,527.2997,950.4265,1353.5229,1317.932,-477.1962,-780.0933,-273.9255,-44.9684,198.9832
59,PLR112,anticipated_b,0,post,4th,1002,4810,20,0,2634.4702,-97.764,92.2796,183.8084,156.4989,81.792,103.0715,71.5343,125.1339,72.9299,-117.3454,54.6023,234.9642,633.2479,891.147,896.7254,-637.7934,-757.466,-107.281,-66.9214,142.2706
60,PLR112,anticipated_w,1,post,4th,1002,4810,20,0,2823.7785,-157.7618,148.5228,369.2897,564.0569,640.2964,681.5665,472.7909,438.0439,512.3768,589.5086,350.1807,-1303.8403,-1532.8478,-1310.7362,-1162.1939,-893.0889,-350.4773,-97.312,-240.9997,-200.1811
1,PLR113,unexpected_b,0,pre,1st,1000,4838,1,1,3095.0328,84.2749,-100.848,295.3254,640.8364,851.6607,922.6233,889.3949,825.9226,883.2068,906.1159,905.6198,946.4475,1303.3582,1756.4693,1861.613,364.7903,-544.4094,-507.8257,-368.5113,-187.5928
2,PLR113,unexpected_w,1,pre,1st,1002,4810,2,0,3226.54,-14.0811,9.2205,142.9902,378.5307,278.1917,418.5179,382.8433,494.0782,321.5542,169.6339,93.3261,-1303.1649,-1623.2733,-1553.4873,-1509.484,-1349.5264,-779.9656,-458.1227,-293.8458,-129.3094
3,PLR113,anticipated_b,0,pre,1st,1002,4810,1,1,3432.2421,-30.3328,35.9988,43.9798,210.5089,143.3482,-49.2416,-4.6974,44.705,96.9277,202.8815,115.9039,213.8272,656.8108,1029.7088,936.3789,-761.7474,-1169.3801,-907.5208,-549.5772,-502.9444
