trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
30,PLR111,anticipated_b,0,post,3rd,1002,4810,11,1,1233.554,1561.0681,1939.7225,2171.5841,2504.3812,2620.2251,2467.7749,2443.5445,2293.6492,2175.7277,2213.8743,2182.9843,2234.6091,2766.8441,3535.8848,3696.0419,2518.1937,2253.9182,2714.6838,2920.0576,2803.288
31,PLR111,anticipated_b,0,post,3rd,1003,4810,12,1,2242.326,2650.733,2671.4346,2579.7853,2494.534,2201.344,2048.978,1894.6283,1869.6178,2268.466,2605.1309,2873.4817,3111.6597,3382.7539,3947.5602,4101.4136,2856.2984,2252.2088,2494.159,2806.4188,2929.5689
32,PLR111,anticipated_w,1,pre,2nd,1002,4810,10,1,1954.732,2178.9424,2062.7942,2462.8617,2572.3298,2293.8586,2118.4869,2116.8691,2195.0628,2451.1937,2537.3874,2592.178,1870.8953,1669.9738,1992.3927,2247.9895,2319.2199,2581.1466,2743.9686,2278.2565,1701.7173
33,PLR111,unexpected_w,1,post,3rd,1002,4808,11,0,1229.5736,1131.6178,1338.0095,1561.1435,1794.377,1942.9424,2242.3141,2561.8796,2626.3194,2523.4555,2091.3979,1775.1666,1199.8152,1153.5236,1183.8796,1230.3508,1431.1937,1822.6754,2138.9738,2228.3403,2093.733
34,PLR111,unexpected_b,0,post,3rd,1003,4812,12,1,1552.056,1936.6021,2154.3453,2343.933,2431.3613,2464.4031,2653.5812,2860.5236,2462.267,1904.733,1613.5812,1434.9895,1631.0785,2203.0157,2894.9424,3214.3403,2298.4764,2039.6073,2451.5969,2716.7853,2914.8534
35,PLR111,anticipated_b,0,post,3rd,1002,4810,13,0,2267.68,2737.288,2726.8063,2765.2487,2796.2984,2330.8953,2286.4084,2693.8901,3026.4293,3218.5445,3309.5026,3270.9005,3311.4468,3591.7212,4114.0105,4153.3979,2761.9058,2213.2094,2406.0628,2694.1135,2848.733
36,PLR111,anticipated_w,1,post,3rd,1002,4810,11,1,2708.91,2233.9529,1910.0833,1644.3849,1652.5236,1673.1571,2050.712,2538.0314,2997.6387,3214.0209,3316.1885,3159.9738,1939.1503,1598.3634,1663.9319,1653.3194,2005.6178,2541.6496,2922.6447,2914.6911,2963.5438
37,PLR111,anticipated_w,1,post,3rd,1003,4810,12,0,1662.4897,1718.5393,1858.9994,2091.6435,2391.0052,2563.9058,2589.9372,2736.7749,2865.9319,2784.5707,2587.7592,2317.9791,1402.2711,1143.0856,1293.6623,1427.7696,1583.0157,1977.2775,2339.546,2430.0285,2389.8172
38,PLR111,anticipated_w,1,post,3rd,1003,4810,13,0,1834.144,2310.0157,2419.0345,2658.5146,2656.3927,2426.9738,2073.3455,1697.0105,1481.4241,1276.5131,1112.6545,1194.3298,1049.1794,1045.7458,1183.3822,1314.7225,1611.0681,2028.7749,2259.7539,2187.8639,2280.0157
39,PLR111,anticipated_b,0,post,3rd,1002,4810,14,0,1900.782,2422.644,2595.7839,2658.3275,2686.2251,2693.4712,2671.267,2643.1099,2316.6911,1833.9634,1537.3037,1333.3037,1337.4974,1888.0671,2556.8848,2839.623,1981.5812,1969.5812,2362.7517,2381.1152,2464.5294
40,PLR111,anticipated_w,1,post,3rd,1002,4810,14,1,2916.792,2788.4503,2454.3148,2209.5264,1996.2356,2008.7592,2228.5864,2272.377,2570.5602,2773.0785,2990.6702,2922.1981,1739.702,1394.0995,1342.3979,1602.1152,1992.2304,2378.0052,2575.6335,2532.1571,2301.6702
41,PLR111,anticipated_w,1,post,3rd,1002,4810,15,1,1533.8744,1635.199,1877.5679,2344.264,2747.5444,2956.1675,2961.6806,3081.3979,3348.3455,3485.2827,3566.3613,3408.6925,2076.7676,1591.6387,1778.6702,2087.4031,2281.6082,2744.1929,2943.1697,3071.2094,3167.3822
42,PLR111,unexpected_b,0,post,3rd,1003,4810,13,0,3800.882,3810.6597,3582.2795,3545.269,3587.9581,3465.7749,3553.466,3527.2618,3311.199,3371.6545,3487.0209,3583.9448,3641.9684,3873.2461,4254.3037,4237.2094,3241.466,2928.0052,3284.3141,3485.8397,3589.5147
43,PLR111,unexpected_b,0,post,3rd,1002,4808,14,0,3358.098,3562.5236,3351.0785,3167.0209,3115.8796,3014.2213,3100.1954,3083.6649,2722.2042,2919.9058,3216.0471,3380.6178,3532.0314,3808.5707,4359.5812,4394.5393,2961.2408,2163.4084,2087.9215,2325.4241,2508.8586
44,PLR111,unexpected_b,0,post,3rd,1002,4810,15,0,2850.614,2940.1361,2916.1571,2834.9529,2799.4031,2960.4921,2991.288,3000.4921,3213.3194,3367.3403,3499.9319,3614.8168,3687.3508,3927.7382,4301.5759,4291.9581,2834.9319,2200.5969,2424.6702,2648.0314,2729.9005
45,PLR111,anticipated_w,1,post,4th,1003,4812,16,1,2862.868,3000.7749,3007.3455,2963.1005,3009.5812,2822.089,2882.9424,3353.534,3761.4031,3952.8586,4023.6283,3885.7569,2662.1226,2261.3979,2539.4921,2839.5916,2957.7382,3336.5294,3610.3678,3578.6754,3390.2199
46,PLR111,anticipated_w,1,post,4th,1003,4812,17,1,2954.55,3175.1937,3254.1774,3366.8199,3514.5393,3431.7277,3558.9791,3493.3927,3287.4293,3319.3508,3316.3717,3128.2914,1999.8061,1646.3613,1763.911,1955.5079,2167.0524,2562.8894,2862.108,3152.4921,3206.1204
47,PLR111,anticipated_b,0,post,3rd,1002,4808,15,1,2900.68,2404.7225,2195.6326,2129.7454,2225.6387,2327.3298,2584.8953,2948.2042,3231.9895,3516.4031,3757.5079,3862.6963,3889.6806,4151.8534,4520.1728,4523.8901,3520.999,3264.1966,3528.482,3664.6649,3350.3595
48,PLR111,unexpected_w,1,post,4th,1003,4814,16,0,4351.586,4215.3665,4042.4191,4010.7668,4153.9476,4044.2461,3974.6178,4066.3141,4057.5864,3997.4084,4109.8063,3997.6168,2777.5254,2371.4031,2412.9948,2722.7853,3036.4941,3411.1552,3637.9529,3665.1531,3624.4897
49,PLR111,unexpected_w,1,post,4th,1002,4810,17,0,3793.4828,3860.6806,3877.801,4016.8151,4103.9581,3881.466,3863.4555,4107.822,4240.4398,4214.7173,4140.2147,4060.785,2712.7002,1965.5026,1708.9686,1666.5969,2051.4188,2591.2042,2923.2723,3075.8063,3171.1675
50,PLR111,unexpected_w,1,post,4th,1003,4812,18,0,3129.08,2885.3717,2892.0774,2995.8991,3042.1571,2993.4921,3208.0471,3377.3508,3297.4084,3391.2618,3501.2304,3472.5206,2451.8835,1929.9782,1985.0733,1707.3403,1730.644,2206.0995,2466.5497,2700.6806,2835.4921
51,PLR111,unexpected_b,0,post,4th,1002,4810,19,0,2882.598,3025.2199,3139.8199,3344.4504,3421.7277,3353.3246,3410.9319,3547.8325,3595.0209,3467.5654,3406.8482,3393.0949,3466.7416,3789.389,4181.267,4094.4503,3172.8639,2841.5236,3227.3593,3454.2995,3528.8063
52,PLR111,anticipated_w,1,post,4th,1002,4810,18,1,3681.412,3811.7749,3901.0105,3985.9534,4053.2633,4028.6126,4001.9895,4075,4305.5183,4395.0419,4458.8848,4392.6645,3165.9561,2449.2251,2278.555,2288.9267,2595.3089,2933.7138,3334.8268,3602.5943,3721.9319
53,PLR111,anticipated_b,0,post,4th,1003,4812,16,1,2777.596,2761.1152,2922.4322,3310.8289,3548.5497,3637.3141,3941.9634,4272.1361,4233.0105,4190.801,4188.2408,4173.0415,4253.7733,4455.5969,4674.0209,4738.6911,3992.0419,3534.2366,3771.0484,3905.3734,3931.445
54,PLR111,anticipated_b,0,post,4th,1003,4812,17,0,3657.938,3883.4031,3995.3469,4144.6083,4199.8342,4143.2325,4063.9738,4096.6387,4288.5236,4628.6963,4805.3979,4820.1152,4862.2449,5055.987,5292.6702,5034.3455,4006.3927,3786.7034,3939.5921,4122.2775,3967.5393
55,PLR111,anticipated_b,0,post,4th,1002,4810,18,0,3496.57,3105.6545,3357.1529,3698.0455,3901.2266,3804.0942,3932.1466,4131.733,4407.1937,4600.6963,4664.2251,4687.8639,4682.8534,4764.7906,5055.445,5128.3246,3492.3735,3866.8743,4154.4555,4090.8848,4049.6387
56,PLR111,anticipated_b,0,post,4th,1002,4810,19,1,4076.164,3572.801,3638.4764,3859.8848,4210.1361,4426.2565,4539.9686,4585.534,4583.1099,4633.0942,4646.3822,4684.4577,4806.4504,4909.9162,5045.0157,5038.6806,4374.267,4125.9686,4291.6859,4412.3455,4465.9483
57,PLR111,anticipated_b,0,post,4th,1003,4810,20,0,4655.908,4589.9319,4513.9479,4431.3075,4690.8429,4641.6283,4647.2304,4801.0995,4752.9005,4869.2618,4966.8115,5025.4788,5020.3677,5071.9267,5310.6597,5250.8482,4384.3613,3907.0209,4110.4228,4192.6201,4332.0044
58,PLR111,anticipated_w,1,post,4th,1003,4810,19,1,4134.703,4235.6859,4304.6892,4377.1683,4441.2251,4339.5183,4165.4346,4344.0471,4523.3037,4593.8743,4642.1152,4599.581,3287.1799,2512.6806,2060.0995,2081.9634,2504.1832,3036,3472.2775,3759.644,3806.0995
59,PLR111,unexpected_w,1,post,4th,1002,4810,20,0,4399.106,4345.377,4334.2659,4376.2221,4421.3194,4269.6649,4067.7277,4099.8691,4171.0105,4279.1571,4289.4346,4091.6178,2654.477,2046.9738,1952.555,1997.7435,2280.2775,2788.0286,3222.5504,3470.4477,3520.6058
60,PLR111,anticipated_w,1,post,4th,1002,4810,20,1,4095.3532,4305.1047,4327.1885,4373.4869,4371.3141,4271.7016,4323.1414,4298.2932,4212.3822,4282.0209,4405.199,4351.9975,3087.8575,2462.9372,2529.267,2865.8429,3166.4188,3524.1322,3818.41,3988.5426,3944.0055
1,PLR112,anticipated_b,0,pre,1st,1001,4838,1,1,3481.448,3243.5393,3139.3874,3168.555,3546.356,3587.5602,3742.9005,3716.9581,3697.1623,3539.9948,3437.555,3319.644,3503.9895,3934.6754,4291.7487,4528.7696,2972.1571,2056.6021,2466.5236,2808.7382,3030.7277
2,PLR112,anticipated_b,0,pre,1st,1002,4810,2,1,3349.624,3368.288,3327.911,3370.5916,3515.0524,3419.9843,3540.9424,3578.8115,3540.801,3547.3822,3662.4869,3709.7958,3765.6283,4131.7801,4427.6335,4428.9895,2560.5654,2194.8115,2533.9791,2734.7958,3020.2618
3,PLR112,unexpected_b,0,pre,1st,1003,4810,1,0,3187.568,3143.7539,3348.1937,3499.0314,3691.2199,3675.2304,3724.2513,3775.3613,3678.6859,3427.5079,3635.6178,3618.9634,3783.4084,4187.0471,4441.3979,4333.6545,2431.8796,2019.6387,2099.6702,2541.4503,2781.7539
4,PLR112,anticipated_b,0,pre,1st,1002,4810,3,1,3275.378,3319.2304,3329.1675,3435.7173,3711.1832,3854.4555,3940.2775,3890.2408,3881.911,3341.9791,3463.9005,3619.4241,3742.7277,4157.2775,4494.5759,4439.4031,2581.0209,2263.9005,2841.3141,3356.4607,3543.356
5,PLR112,anticipated_w,1,pre,1st,1003,4810,1,1,3579.41,3284.0209,3053.8534,3080.8429,3439.0157,3271.0838,3344.1832,3515.4869,3768.2618,3935.6911,3880.1728,3279.0942,1795.801,1552.0471,1838.5183,1916.1152,2172.377,2759.2775,3133.5393,3352.2984,3151.178
6,PLR112,unexpected_b,0,pre,1st,1003,4812,2,0,3114.81,3293.1361,3131.6702,3197.4974,3321,3406.7592,3575.5602,3419.7173,3402.8115,3373.2565,3315.3298,3125.0314,3264.733,3791.267,4194.2356,4173.7382,2364.466,2165.9424,2598.9686,2657.7068,2733.2984
7,PLR112,unexpected_w,1,pre,1st,1002,4810,3,0,2393.104,2467.0942,2675.9529,2560.5759,2685.7906,2566.0105,2647.0681,2679.5236,2804.6649,2655.7277,2748.6597,2398.2251,1375.5079,1222.7906,1507.7958,1741.2408,2082.4503,2585.7173,2787.4136,2960.6754,2996.9162
8,PLR112,anticipated_w,1,pre,1st,1002,4810,2,1,2288.618,2616.9895,2596.8482,2625.5916,2788.534,2841.3717,2892.534,2655.8482,2841.0733,2889.555,2662.8272,2487.6073,1416.0524,1303.5864,1568.6911,1496.8063,1821.2408,2447.733,2883.623,3136.3613,3250.9634
9,PLR112,anticipated_w,1,pre,1st,1003,4814,3,1,3404.93,2566.5812,2306.4241,2299.8901,2267.4136,2239.7853,2425.5497,2161.267,2590.1047,2564.7068,2447.1361,2538.8691,1448.4974,1400.9372,1700.0995,1657.911,1924.2565,2499.1257,2789.2984,2614.2042,2319.5236
10,PLR112,anticipated_w,1,pre,1st,1003,4808,4,1,1658.476,1504.1361,1652.5288,1724.5759,1983.8377,1935.3141,2099.4346,2098.1309,2221.9215,2362.1152,2575.4921,2261.445,1198.0419,1138.7801,1318.6963,1405.2408,1812.0576,2313.0366,2654.6021,2741.8272,2733.5916
11,PLR112,anticipated_b,0,pre,1st,1002,4810,4,0,1801.302,2022.199,2298.5288,2431.6073,2657.5916,2817.0995,3122,3134.9162,3138.4398,3101.3037,3017.2304,2987.2199,3064.8168,3505.089,3891.6335,4026.4869,2380.6492,1717.9162,2266.6911,2613.8168,2560.9634
12,PLR112,anticipated_b,0,pre,1st,1002,4810,5,0,2992.754,2921.0942,2810.0105,2377.0785,2215.6806,2286.1832,2348.4241,2355.8325,2399.9476,2386.4241,2294.5393,2180.0157,2650.7435,3114.3717,3473.8953,3435.5602,1787.1518,1548.3927,1909.3141,1876.6649,2051.1518
13,PLR112,unexpected_w,1,pre,1st,1003,4812,4,0,2346.826,2723.178,2628.8796,2394.2094,2281.0419,2322.9267,2568.7592,2468.1623,2321.6702,2141.6126,2146.1204,2106.3246,1190.9895,1112.6702,1308.9476,1583.9372,1972.8586,2430.0681,2679.6597,2672.4084,2254.6702
14,PLR112,anticipated_b,0,pre,2nd,1003,4810,6,1,1899.544,2273.5812,2563.2513,2473.9738,2550.3717,2808.2513,3009.089,2781.4817,2449.3298,2238.5759,2229.8325,1941.7644,2259.7225,2852.6911,3217.6492,3265.733,1707.7382,1582.9581,2139.0995,2192.0576,2516.4185
15,PLR112,unexpected_b,0,pre,1st,1003,4812,5,0,1330.902,1586.7225,1861.7016,1898.3822,1881.3089,1948.2932,2109.7173,2229.5131,1966.0366,1818.5497,1657.5602,1590.2356,1976.8534,2509.9058,2870.8168,2905.2984,1509.466,1461.8272,1677.7225,1902.6702,2024.1728
16,PLR112,anticipated_b,0,pre,2nd,1003,4812,7,0,2217.066,1898.6178,1807.1361,1667.4974,1687.089,1726.6335,1946.6283,2109.466,2082.3246,2185.4764,2132.2775,2272.2618,2553.6335,2918.9738,3233.9581,3191.6963,1599.5449,1374.2879,1589.712,1661.8586,2063.2199
17,PLR112,unexpected_b,0,pre,2nd,1002,4810,6,0,3110.056,2762.8901,2853.6283,3036.6178,2862.2461,2424.8115,2442.1414,2180.1099,2017.534,2036.1361,2039.644,1984.5497,2260.5759,2852.7958,3200.4921,3184.0733,1701.1257,1551.3298,1887.4398,1982.9005,2161.1309
18,PLR112,anticipated_b,0,pre,2nd,1003,4812,8,0,2303.774,2330.555,2023.5707,1787.9215,1732.9058,1712.7225,1677.0576,1862.2932,2035.3089,2112.7696,2209.0995,2157.0105,2389.8953,2742.1571,2976.377,2984.9005,1528.0209,1236.1099,1348.5131,1687.2827,1828.1675
19,PLR112,anticipated_w,1,pre,1st,1002,4810,5,1,1872.5,1962.3822,1974.8691,1884.0262,1763.1152,1619.8168,1457.1518,1549.6178,1745.4241,1921.5445,2165.5707,2224.7592,1258.6859,1223.3298,1272.0942,1426.3089,1898.1728,2341.2932,2658.3037,2816.3927,2449.0785
20,PLR112,anticipated_w,1,pre,2nd,1002,4810,6,1,2269.814,1799.0995,1685.267,1486.2827,1629.0419,1686.9895,1673.4555,1677.3298,1784.7801,2022.8901,2002.7016,2169.466,1219.3089,1198.0524,1529.6021,1569.1675,1982.4555,2403.2461,2648.3037,2380.9319,1881.0366
21,PLR112,anticipated_w,1,pre,2nd,1002,4810,7,1,2445.352,1789.9529,1651.6492,1520.5393,1478.5864,1423.4921,1612.7853,1689.8325,1897.1623,2168.2042,2287.0838,2206.5026,1204.0366,1204.2147,1417.8429,1403.8848,1809.5288,2219.0209,2130.178,1771.0419,1545.254
22,PLR112,anticipated_w,1,pre,2nd,1003,4812,8,0,1374.618,1216.9529,1333.1361,1394.9581,1561.2199,1587.6073,1659.9267,1666.801,1924.9791,2179.4869,2139.8482,1865.6073,1065.2513,982.3141,1122.8691,1272.712,1616.8639,2029.5131,2321.8377,2504.6021,2588.5602
23,PLR112,unexpected_w,1,pre,2nd,1002,4808,7,0,1565.2832,1394.5445,1607.3927,1848.6702,1989.8168,2060.2304,2285.9529,2380.6126,2387.9738,2406.4031,2531.356,2321.1047,1148.6911,984.6545,1055.288,1173.2042,1543.3717,1948.8953,2167.822,2226.9634,1994.1309
24,PLR112,anticipated_w,1,pre,2nd,1003,4810,9,1,1529.724,1538.6492,1681.3508,1711,1857.9581,1851.7749,1848.0995,1796.8063,1750.1518,1617.3927,1453.6649,1294.9529,885.5707,895.1832,1069.4293,1166.8586,1542.6283,1941.0539,2233.2266,2308.8534,2444.7225
25,PLR112,unexpected_b,0,pre,2nd,1002,4812,8,0,1729.932,1938.801,2024.2618,2110.0314,2190.534,2254.7906,2357.4031,2428.9843,2484.5602,2320.1047,1946.9791,1665.7801,1885.6702,2563.8953,3038.5707,3101.1361,1629.7906,1440.9895,1915.1623,2158.911,2247.9058
26,PLR112,anticipated_w,1,pre,2nd,1002,4810,10,0,2031.414,2519.4921,2542.4031,2484.9529,2587.8534,2529.7487,2484.7801,2453.4555,2845.8953,2977.7644,3031.8901,2978.8482,1539.4031,1343.2461,1634.9215,1572.0262,2071.7539,2507.7068,2817.8429,3044.3508,3183.5969
27,PLR112,unexpected_w,1,pre,2nd,1003,4812,9,0,2789.568,2508.6021,2690.733,2757.0995,2909.4607,3124.9372,3299.0785,3337.3141,3340.7225,3351.2618,3441.5812,3010.8639,1425.6702,1306.8953,1536.2513,1692.2094,1995.0628,2529.9476,2839.1047,2884.2094,2822.623
28,PLR112,unexpected_w,1,pre,2nd,1003,4812,10,0,2565.72,2683.6754,2723.4921,2580.6911,2499.9738,2345.7173,2446.1204,2671.9738,2784.6387,2644.0995,2313.9634,1971.1675,1157.6806,1169.8691,1534.7906,1771.8743,2079.8691,2552.6283,2869.8743,3085.1361,3157.712
29,PLR112,anticipated_b,0,pre,2nd,1003,4810,9,0,2541.294,2766.9476,2716.1414,2885.7749,3128.377,3211.5445,3247.0785,3302.1099,3339.8429,3386.7958,3244.199,2997.7225,3009.6859,3491.9529,3792.2618,3740.5079,2018.1518,1743.3613,2047.712,2210.3089,2501.5131
30,PLR112,anticipated_w,1,post,3rd,1002,4810,11,0,2616.394,2319.9581,2188.7487,2074.9529,2137.3141,2142.3613,2310.4398,2378.2461,2440.4921,2595.7382,2685.0733,2141.1152,1185.4869,1081.7906,1171.4136,1145.9476,1546.5432,1889.1099,1840.2304,2288.1518,2554.0262
31,PLR112,unexpected_w,1,post,3rd,1003,4812,11,0,2308.728,2120.1937,2141.0052,1962.178,1922.0628,1798.2094,1763.2042,1741.6911,1818.7801,1933.3979,2060.7382,1862.712,1050.5602,954.1571,1020.9215,1068.6545,1479.6387,1913.0157,2183.0105,2216.6859,1849.0838
32,PLR112,anticipated_b,0,pre,2nd,1002,4810,10,0,1285.436,1283.555,1408.1623,1513.4188,1832.7487,1955.2304,2202.3089,2237.0419,2086.0052,1747.8115,1559.623,1357.7016,1652.3246,2255.7958,2704.7539,2844.6387,1547.5131,1377.3665,1638.0366,1758.6806,1889.9895
33,PLR112,unexpected_b,0,post,3rd,1003,4812,12,0,1711.952,1470.7749,1333.3194,1271.5445,1259.2565,1255.6597,1246.8115,1292.2094,1457.1361,1709.5079,1843.4607,1830.4555,2130.445,2497.3613,2795.5812,2774.5026,1331.6806,1059.6702,1200.6126,1557.6649,2015.5654
34,PLR112,unexpected_b,0,post,3rd,1002,4810,13,0,2183.01,2575.8796,2362.1047,2182.1976,2493.0018,2445.178,2300.4136,2483.2147,2683.534,2826.8534,2792.2565,2911.0105,3042.9686,3309.6597,3566.4241,3524.3665,1779.8586,1482.6963,1934.6859,2479.9948,2747.356
35,PLR112,unexpected_w,1,post,3rd,1002,4808,14,0,2962.502,2982.0105,2974.3089,2764.0358,2785.436,2322.644,1967.2199,2318.199,2615.8429,2713.5445,2814.3665,2345.9791,1292.6963,1430.911,1857.4869,1959.2042,2367.7749,2705.1152,2924.2042,3122.0314,3318.7277
36,PLR112,unexpected_b,0,post,3rd,1002,4810,15,0,3624.194,2871.7016,3194.445,3310.644,3460.8063,3547.2042,3368.9529,3242.1204,3339.9686,3039.9529,3043.733,3485.5969,3563.8272,3838.9319,4027.6545,3892.5916,2103.1257,1836.0105,2381.7487,2731.3822,2887.0209
37,PLR112,anticipated_w,1,post,3rd,1002,4810,12,0,3285.02,3364.3979,3459.9005,3384.8429,3508.6702,3599.4188,3551.5707,3430.5812,3380.3246,3302.8639,2973.9634,2588.5654,1434.1466,1324.4921,1717.4869,1804.4607,2127.8953,2630.4712,2902.6492,3059.5916,3110.6649
38,PLR112,unexpected_b,0,post,4th,1002,4810,16,0,2790.786,2826.2304,2768.4346,2788.1204,2828.8953,2779.5497,2876.3403,2858.3298,2654.5707,2205.3455,2171.9948,2222.7906,2582.4817,3065.7173,3392.1152,3400.0419,1800.2147,1642.4241,1973.4503,2175.1623,2415.466
39,PLR112,anticipated_w,1,post,3rd,1002,4810,13,0,2494.586,2987.3927,2927.9686,2984.3351,2897.6335,2668.9267,2501.5079,2397.7068,2308.4921,2208.4607,2078.6597,1829.2356,1118.6021,1028.733,1230.6911,1423.3089,1769.9843,2274.801,2619.733,2907.9529,3038.3874
40,PLR112,anticipated_b,0,post,3rd,1002,4808,11,0,1399.0393,1411.14,1633.9581,1869.2775,2099.3979,2357.3613,2523.5131,2615.4555,2675.2775,2822.5707,2983.3403,3090.4607,3188.911,3496.9319,3792.2356,3735.623,2024.8953,1693.5707,2239.466,2568.7282,2761.5109
41,PLR112,anticipated_b,0,post,3rd,1003,4810,12,0,2732.844,3009.0838,3157.3979,3152.9424,3245.0157,3343.8168,3489.466,3568.7173,3066.4921,2610.0157,2497.4974,2300.9948,2504.2147,3169.7749,3590.5707,3540.8168,1810.0157,1430.8848,1719.5026,1914.6911,1823.2356
42,PLR112,anticipated_w,1,post,3rd,1003,4812,14,0,1852.632,1645.3403,1608.5654,1686.7723,1727.2808,1587.2647,1635.534,1812.3455,1942.3246,2202.7539,2239.6859,2204.3874,1244.9372,1125.8272,1145.0419,1234.4503,1649.8796,1901.5707,1974.2775,2243.8168,2339.3037
43,PLR112,anticipated_b,0,post,3rd,1002,4812,13,1,1397.428,1419.7539,1488.0733,1545.5714,1876.9787,1963.0524,2192.2042,2488.2199,2640.199,2603.9162,2823.0314,3081.3613,3259.6283,3436.4398,3623.3822,3449.199,1665.6806,1294.0942,1848.4607,2321.5131,2629.3979
44,PLR112,anticipated_b,0,post,3rd,1003,4812,14,0,2624.434,2288.2565,2439.6283,2266.5393,2537.1414,2373.445,2550.2618,2696.6492,2822.7068,3062.7749,3250.5393,3515.5707,3680.377,4000.6492,4195.2304,4238.8534,2564.2461,1681.4555,2051.3874,2598.6859,2603.4555
45,PLR112,anticipated_w,1,post,3rd,1002,4810,15,0,3652.65,3507.9843,3584.0209,3693.8901,4003.4817,4087.4031,4214.8639,4297.5602,4322.9738,4321.9215,4179.5236,3921,2068.4712,1490.7539,1598.9634,1483.7016,1795.6702,2437.3822,2805.1361,3074,3270.9791
46,PLR112,anticipated_b,0,post,3rd,1002,4808,15,0,3433.6599,2521.288,2770.2461,2953.0576,3201.0105,3369.6126,3473.7539,3512.0524,3643.2147,3627.8325,3716.5079,3695.0628,3596.6492,3926.5916,4266.4817,4183.9791,2354.1204,1946,2314.0052,2712.9371,2969.3142
47,PLR112,anticipated_w,1,post,4th,1002,4810,16,0,3458.17,3679.7487,3638.9895,3423.5497,3497.7644,3262.9005,3102.7592,3157.9058,3110.9686,2912.6335,2880.9581,2760.7592,1499.2251,1349.3194,1480.1204,1687.7644,2070.4346,2549.466,2586.8586,2803.2042,2863.2984
48,PLR112,unexpected_b,0,post,4th,1003,4810,17,0,2486.402,2497.4869,2497.6021,2462.0209,2366.3058,2313.8967,2066.8955,2199.1314,2104.0681,2326.822,2475.356,2450.3665,2763.5183,3149.6335,3435.267,3409.0838,1721.8115,1565.5916,1887.1518,2064.1361,2283.4241
49,PLR112,anticipated_w,1,post,4th,1003,4812,17,0,2350.886,2742.3979,2746.6021,2799.822,2808.2932,2576.7173,2468.4555,2365.8115,2351.8272,2275.5759,2274.9215,2213.267,1290.3455,1209.0366,1491.7173,1616.3037,1966.7435,2322.2565,2442.466,2552.7592,2598.8333
50,PLR112,anticipated_b,0,post,4th,1002,4810,16,0,2025.834,2496.1099,2381.2408,2489.8848,2767.2147,2884.4607,3030.0314,3106.1675,3266.8639,3341.5602,3446.6754,3498.2984,3627.2199,3908.9686,4065.2304,3865.3665,2010.8429,1696.3613,2109.8063,2540.9058,2771.5602
51,PLR112,anticipated_b,0,post,4th,1003,4810,17,0,3046.618,3164.3717,3211.1623,3204.0262,3183.2565,3375.9162,3538.0105,3535.8586,3407.1309,3157.801,2951.1832,2879.7487,3247.5445,3615.6335,3911.7853,3847.0157,2144.8168,1918.4712,2419.534,2601.1361,2594.0838
52,PLR112,anticipated_b,0,post,4th,1003,4812,18,0,2931.87,2624.1466,2722.6806,2888,2956.3037,3064.7487,3112.6702,2939.9424,3131.1204,3397.1257,3505.5236,3521.7539,3640.5183,3926.0419,4191.534,4111.4084,2317.8429,1953.5288,2426.6597,2826.9058,2616.9476
53,PLR112,unexpected_w,1,post,4th,1003,4812,18,0,2501.976,2797.0209,3033.267,3015.9058,2864.7382,2990.6073,3129.1257,3269.534,3422.8953,3608.7801,3698.267,3461.7906,1807.9581,1590.0628,1822.5183,1733.7225,2314.1309,2895.2984,3230.445,3531.0135,3636.1451
54,PLR112,anticipated_w,1,post,4th,1002,4810,18,0,3368.37,3823.7277,3889.1623,3879.0628,3959.6492,4035.5812,4135.623,4025.6963,4101.1414,4056.5131,4081.9738,3654.8796,1818.0995,1396.8796,1407.8534,1624.1885,2182.7068,2653.8796,2824.7696,3065.0838,3243.1571
55,PLR112,unexpected_w,1,post,4th,1003,4810,19,0,3303.45,3249.3455,3270.8796,3308.6545,3206.5183,3053.9319,3138.4921,3285.4712,3392.6649,3500.1309,3582.4188,3335.5654,1647.6859,1346.3037,1454.4293,1548.288,1943.712,2522.8063,2858.5079,3065.6597,3017.8691
56,PLR112,anticipated_w,1,post,4th,1002,4810,19,0,2732.002,2648.9843,2700.6754,2670.8901,2957.9686,2912.1414,2949.8168,2903.0995,2826.0785,2684.5445,2699.9005,2451.0052,1309.9895,1170.3089,1438.7068,1667.6754,1986.9372,2513.2932,2838.5812,2980.6021,3058.8691
