trialNumber,subid,condition,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
6,PLR133,anticipated_b,pre,1st,1002,4812,2,1,4469.836,177.3054,120.3508,239.6767,308.5671,270.2582,402.6823,572.0541,620.2949,743.6928,866.1064,782.14,888.3153,1134.5619,1418.0645,1304.7661,-177.465,-105.7116,133.6771,-165.3464,-32.6098
7,PLR133,anticipated_w,pre,1st,1002,4812,4,0,4757.244,76.9131,170.9106,207.4829,344.9235,180.0806,232.6094,186.2586,367.0492,463.9602,481.0701,255.9759,-1565.6471,-1922.0241,-1738.1183,-1810.3801,-1236.0084,-745.9717,-461.2754,-355.8513,-290.0974
8,PLR133,anticipated_b,pre,1st,1002,4810,3,1,4726.698,-28.0435,40.3229,169.103,343.0873,245.0612,364.5428,507.4381,593.7418,659.6057,704.2654,691.547,721.3113,893.2601,1083.6633,941.6423,-431.3263,-476.6175,35.1765,141.3858,-144.41
9,PLR133,anticipated_b,pre,1st,1002,4810,4,1,4616.264,250.5004,272.4521,346.6336,443.0554,331.6889,466.2753,553.5266,623.202,610.7988,484.3433,566.6171,788.9968,1039.8931,1279.7251,1267.8412,-363.8975,-580.5048,-283.1017,-520.4944,-992.3792
10,PLR133,unexpected_b,pre,1st,1002,4808,2,0,4604.948,241.785,294.9735,337.6698,243.6384,304.5389,447.6855,444.2824,400.7693,514.7431,564.7117,516.7622,512.8435,761.1253,1100.9263,780.8423,-557.2492,-945.4349,-654.1051,-378.253,-62.7707
11,PLR133,anticipated_b,pre,1st,1003,4814,5,0,4429.893,-735.9296,-467.6762,-47.6197,151.6908,377.9604,372.8662,361.6986,422.73,533.5363,575.8766,620.7602,684.2635,873.7457,1141.306,1059.8243,-678.4264,-859.0994,-421.2543,-300.6207,-324.9139
12,PLR133,unexpected_w,pre,1st,1003,4812,3,0,4589.234,189.4466,280.389,227.6561,386.4466,235.6665,315.2163,376.7608,441.3786,235.9021,273.4257,-290.9291,-2004.8063,-2342.7104,-2349.3387,-2166.4905,-1533.2811,-987.8372,-691.844,-557.59,-568.789
13,PLR133,anticipated_w,pre,1st,1002,4810,5,1,4326.026,213.8169,98.9763,242.9819,471.4609,380.3038,553.3248,532.1101,579.4819,766.4138,677.0892,562.7209,-1211.1947,-1789.5705,-1766.1255,-1588.3297,-1265.4082,-552.293,-196.7119,-72.2668,84.3038
14,PLR133,anticipated_w,pre,2nd,1003,4810,6,0,4922.913,-220.2219,-186.2556,122.5579,-19.0229,-40.4156,-45.7298,-326.7873,-178.824,-61.6983,121.443,-175.5609,-2028.0758,-2402.6745,-2457.714,-2595.6774,-2174.6884,-1494.4151,-1204.4627,-1022.9601,-854.2743
15,PLR133,unexpected_b,pre,1st,1002,4808,4,0,4245.3752,111.6929,145.4151,234.9223,416.7347,348.4573,486.1379,553.1588,550.918,706.6248,593.3211,691.0192,803.5662,1027.8132,1320.4814,1316.9274,64.6961,-884.6805,-555.3281,-796.3228,-816.9668
16,PLR133,anticipated_w,pre,2nd,1002,4810,7,1,3203.264,674.1706,852.7763,992.2313,1146.8145,1006.3643,1146.2753,1356.9507,1466.4899,1686.8931,1645.3119,1488.254,-328.6319,-861.4525,-1063.7761,-803.6417,-48.997,465.4952,772.1601,984.5161,1084.0344
17,PLR133,anticipated_b,pre,2nd,1003,4812,6,1,4960.046,62.6503,130.454,319.7865,302.5823,301.9645,421.9278,564.9174,702.1739,656.1739,424.5718,495.3866,645.7652,690.4019,755.7099,948.7785,402.2995,-1726.7528,-1739.9203,-1075.957,-740.1507
18,PLR133,anticipated_b,pre,2nd,1003,4810,7,1,4938.13,52.6399,20.3319,298.7548,145.3621,209.1004,374.8438,403.5035,457.9538,474.0585,432.5873,519.9303,601.6268,960.2939,1060.7862,810.4512,-813.9729,-834.2188,-460.7978,-127.9049,-66.3604
19,PLR133,anticipated_b,pre,2nd,1003,4810,8,1,5485.952,24.3307,-84.4808,63.9328,-55.0462,-9.8368,88.7443,145.3778,34.0009,146.8072,275.9066,433.9405,624.0493,733.1899,831.5584,546.6658,-842.1091,-2053.1745,-1919.3226,-1304.4651,-1293.4494
20,PLR133,anticipated_b,pre,2nd,1002,4810,9,1,4995.566,32.3241,-111.5071,104.3974,-75.5451,-561.3828,-1034.7492,-1313.6236,-796.9953,-393.0163,-125.6341,70.3032,236.7248,475.8633,691.8267,512.6801,-849.1105,-674.477,-283.6707,-355.9317,-376.4025
21,PLR133,unexpected_b,pre,1st,1002,4810,5,0,4060.632,573.1324,556.3492,655.7282,781.5512,731.7999,860.4361,1031.279,1072.19,1168.2423,1181.8601,976.1371,1161.5063,1470.2962,1802.8173,1679.1481,-80.4435,-716.0823,-130.3388,188.4056,92.4158
22,PLR133,anticipated_b,pre,2nd,1002,4810,10,0,3279.942,-499.3085,197.7648,617.4245,765.8224,948.0371,1085.4768,1177.3774,1286.1732,1446.4559,1592.8276,1710.3119,1794.1169,2092.4873,2302.0894,2124.3355,677.5868,605.7753,723.0932,1034.811,1342.4454
23,PLR133,unexpected_b,pre,2nd,1002,4810,6,0,4372.93,-41.9824,150.4644,-75.8512,370.8553,54.0019,-44.6787,335.6564,579.5674,587.5831,627.8292,889.6768,959.6958,1304.426,1605.248,1476.3318,-182.8096,-486.0138,82.4993,390.3839,463.3875
24,PLR133,anticipated_w,pre,2nd,1003,4810,8,1,4475.04,-499.6212,-134.6325,82.7307,430.7663,199.6877,149.0857,382.2532,459.4993,419.5254,293.5412,-123.6891,-1628.8221,-2266.0295,-2472.3803,-2457.0714,-1842.0976,-1125.4693,-718.7363,-429.0761,-255.0714
25,PLR133,unexpected_b,pre,2nd,1003,4810,7,0,4973.172,238.0688,195.9733,361.3667,243.1788,78.8856,290.2416,394.7599,465.4563,460.5086,587.205,699.4019,774.0722,873.5015,1024.6543,970.2468,-338.1772,-1606.3867,-1147.4652,-666.2015,-309.0474
26,PLR133,unexpected_b,pre,2nd,1002,4810,8,0,4419.59,292.4885,406.4122,379.0148,515.5304,318.4466,537.6718,645.0697,600.0069,654.2058,783.4728,860.5013,828.2742,969.2748,1305.2492,1247.2739,-479.3858,-937.2811,-156.679,266.5775,285.6613
27,PLR133,unexpected_b,pre,2nd,1003,4810,9,0,4940.4956,37.8814,17.1903,32.5986,99.8814,86.384,171.6562,227.7086,294.8709,203.3473,234.0594,342.2266,147.3653,498.7552,851.3212,600.0227,-1185.6631,-1338.2165,-1153.0783,-809.2862,-1402.7207
28,PLR133,anticipated_b,post,3rd,1003,4810,11,1,4637.712,-30.8848,-93.3036,117.8168,334.11,404.1152,511.5812,593.1205,637.0105,711.5445,828.0576,975.1042,1166.4192,1309.6611,1299.0262,1021.5969,-743.1151,-1323.6858,-795.4083,-546.9162,-556.3457
29,PLR133,anticipated_w,pre,2nd,1002,4810,9,1,3987.455,-1506.1461,-1440.722,-684.7273,-145.8529,-6.5388,245.3565,433.6026,623.9429,619.5659,718.99,254.2021,-1572.743,-1847.5885,-1858.7901,-2099.7953,-1797.7063,-1133.2037,-1275.5754,-1645.2979,-2032.1723
30,PLR133,anticipated_b,post,3rd,1002,4810,12,0,4120.958,213.6807,378.1197,558.0699,483.4608,407.7331,551.9792,629.5132,738.8273,729.2619,524.4556,495.5656,625.6079,828.6315,1289.6755,1078.6127,-585.5234,-517.7015,-102.8865,197.3614,184.6703
31,PLR133,unexpected_w,pre,2nd,1003,4812,10,0,4568.806,80.0003,12.9437,22.8045,118.1678,37.8537,166.1312,281.4191,397.9113,479.6338,586.8327,297.1169,-1759.7572,-2271.984,-1773.539,-1945.6228,-1819.5652,-1410.2744,-943.2665,-796.589,-617.094
32,PLR133,anticipated_b,post,3rd,1003,4810,13,1,4162.924,232.699,210.8552,211.9292,512.1859,478.9294,587.8613,671.3011,789.5786,872.1388,844.0289,991.3719,1040.0663,1176.1382,1536.0181,1470.8352,94.9032,-1330.7198,-1156.1439,-653.9292,-296.568
33,PLR133,unexpected_w,post,3rd,1003,4810,11,0,4883.7739,64.6351,-105.533,-123.4545,75.1319,127.6712,174.0586,221.6502,218.8335,384.713,503.6712,98.6849,-1999.1766,-2629.7477,-2924.2189,-3142.3288,-2822.8524,-2042.6639,-1514.4283,-1238.9257,-1061.5121
34,PLR133,unexpected_w,post,3rd,1003,4810,12,0,3762.814,-557.6726,-337.2941,-20.5559,153.7305,-339.1177,9.364,248.3692,432.6415,547.2488,708.8352,405.4007,-1516.1658,-1757.1805,-1568.8192,-1444.4999,-1243.7916,-634.377,-188.1543,-28.5522,79.8719
35,PLR133,anticipated_w,pre,2nd,1003,4812,10,0,3939.904,-34.9773,124.9285,164.8287,474.0436,460.7086,608.6981,750.3944,714.8133,523.2635,871.7243,683.8838,-1259.5862,-1723.3071,-1918.6998,-2145.4119,-2083.5009,-1208.4956,-666.8674,-355.904,-126.8307
36,PLR133,anticipated_b,post,3rd,1003,4810,14,0,4214.162,128.6548,165.7281,264.4087,428.5082,484.8066,551.8694,560.6652,484.3877,724.5396,968.8537,1116.6593,1289.5664,1593.075,1733.1103,1560.9322,-46.361,-162.895,304.393,599.105,737.66
37,PLR133,anticipated_w,post,3rd,1002,4810,11,0,4552.3924,-310.8531,-46.8845,79.9008,226.1731,160.3354,198.6024,271.8799,342.2935,405.5239,455.304,84.2758,-1863.8983,-2409.696,-2526.0678,-2702.3295,-2103.3453,-1371.4604,-909.2929,-595.607,-454.1882
38,PLR133,unexpected_w,post,3rd,1003,4808,13,0,4204.023,-1.2377,152.7675,180.6308,314.8932,318.9089,416.3697,530.5582,638.7833,738.7676,841.7257,515.0502,-1499.0437,-2028.824,-1987.3685,-1924.8712,-1619.2115,-1331.6565,-1581.1068,-1113.8712,-694.5204
39,PLR133,anticipated_b,post,3rd,1003,4812,15,1,4069.722,280.9063,283.6183,365.6235,506.6811,330.5869,541.8801,681.8539,766.655,835.6235,917.8644,1044.1078,1081.6253,1343.4455,1422.8853,1181.8801,-472.2979,-438.5911,199.3146,431.4006,548.8259
40,PLR133,anticipated_b,post,4th,1002,4810,16,0,4968.844,162.2031,99.8628,307.3707,281.3707,300.3235,352.5382,319.7738,368.9204,369.355,336.9099,444.6927,523.5277,786.3026,844.3183,526.1717,-1272.6765,-1386.8021,-919.5979,-695.8492,-393.0587
41,PLR133,anticipated_w,post,3rd,1003,4812,12,0,4548.976,-366.0807,-344.9598,-140.1479,26.5004,4.4638,164.1549,226.1078,266.469,359.7779,433.647,197.8388,-1835.2914,-2505.8451,-2725.9184,-2636.7352,-2464.599,-1654.3163,-1188.0015,-893.62,-898.8608
42,PLR133,anticipated_b,post,4th,1003,4812,17,0,3840.194,219.2144,307.4343,467.4238,539.806,554.4605,642.7379,632.9997,786.8269,831.3191,773.8688,953.3295,1006.8562,1310.3924,1612.2039,1527.2772,-83.4139,-224.2516,249.5913,540.9631,637.984
43,PLR133,anticipated_w,post,3rd,1003,4810,13,1,4686.67,97.0682,81.8466,176.3117,157.9845,102.1153,109.7384,0.13105,184.1677,335.2829,360.0002,-15.5002,-1866.0636,-2455.6491,-2436.1098,-2531.1046,-2112.115,-1363.0417,-927.5339,-698.0993,-638.7526
44,PLR133,unexpected_w,post,3rd,1003,4812,14,0,4634.714,86.0818,-47.8266,212.3593,239.7939,247.1865,313.5949,432.731,495.2651,547.4431,594.82,339.8603,-1684.5524,-1998.269,-1433.0177,-1793.0177,-1774.6564,-1069.2376,-733.0491,-506.07,-348.9039
45,PLR133,unexpected_b,post,3rd,1002,4810,15,0,3948.336,425.7582,559.6326,571.8263,704.1352,747.3132,746.0043,663.8472,660.8158,814.6954,922.1247,886.511,803.9333,1213.6535,1627.664,1524.9467,-34.6658,95.1457,634.3289,863.6754,940.3036
46,PLR133,anticipated_w,post,3rd,1002,4810,14,1,4935.754,102.9842,160.5287,248.3455,314.1989,329.8795,375.7748,411.2408,507.3717,-1.9844,-12.8325,-188.7248,-1967.6817,-2582.1519,-2620.466,-2885.2461,-2484.0734,-1592.754,-1141.4346,-984.5132,-935.5548
47,PLR133,anticipated_b,post,4th,1003,4812,18,0,4845.082,2.1274,-73.959,89.918,-45.0715,50.3107,219.4782,308.7243,298.6143,156.2635,237.2897,339.1538,442.2595,743.6824,875.0489,628.0279,-1154.1815,-1101.4956,-455.993,-429.5899,-255.2443
48,PLR133,unexpected_b,post,4th,1002,4808,16,0,4870.294,-395.7076,-416.9694,-204.1003,44.0044,1.2662,97.6694,258.6641,253.4233,317.7217,418.6589,466.7741,389.1387,599.1807,1111.1818,1168.0981,-383.6167,-423.7181,-129.9956,82.8002,155.9468
49,PLR133,anticipated_w,post,3rd,1003,4812,15,0,5126.114,102.0588,167.1111,-66.3077,100.886,-138.7109,-59.3287,48.4043,62.0588,81.085,134.1373,-127.0564,-2231.8326,-2793.8732,-2761.9674,-2723.6847,-2513.4857,-1802.9923,-1351.3534,-1214.1192,-1142.8889
50,PLR133,unexpected_w,post,4th,1003,4812,17,0,4316.666,-738.9121,-1065.1634,-512.9522,-15.3426,25.7947,90.1926,256.6743,450.6795,552.7476,517.9937,340.4753,-1451.5618,-1970.8021,-1950.0901,-1588.6817,-1019.6189,-509.8754,-232.0534,-153.3571,-12.7341
51,PLR133,anticipated_w,post,4th,1002,4812,16,0,4490.829,-260.0437,-299.5909,-133.5822,-6.3159,-11.9285,99.5794,94.972,178.904,162.171,96.1501,-226.3858,-2077.9866,-2531.7714,-2534.4677,-2653.8656,-2317.7086,-1510.6929,-1349.6667,-1081.8499,-778.7871
52,PLR133,unexpected_w,post,4th,1003,4810,18,0,4229.168,-229.9429,-261.6601,-42.4986,-36.7673,153.8844,182.3346,129.9367,117.6592,209.2561,412.3241,217.6749,-1756.6523,-2031.1471,-1935.6392,-2107.3617,-1949.1837,-1169.8382,-836.2989,-508.2405,-315.435
53,PLR133,unexpected_w,post,4th,1003,4810,19,0,2761.888,-469.0398,-390.7571,-398.087,-918.8461,-1101.8356,-1221.9718,-1245.8828,-661.0817,-260.244,-202.4482,4.3823,-1183.2272,-1169.5634,-1045.5686,-1011.7257,-560.6733,27.9586,365.2028,538.4471,618.6827
54,PLR133,anticipated_w,post,4th,1002,4810,17,1,3369.08,401.1818,515.4697,633.0404,783.1713,845.0038,948.3912,997.0299,1139.6477,833.4802,837.7577,677.1409,-1043.582,-1346.6245,-1381.0067,-1705.4308,-1264.2947,-404.8968,-17.2715,222.6515,411.9828
55,PLR133,anticipated_w,post,4th,1003,4812,18,0,4281.278,229.6749,284.7929,363.7796,267.1618,346.2979,486.2822,615.345,650.2665,672.2299,581.2403,-394.4431,-2141.5773,-2416.0057,-2309.0529,-2427.2832,-2144.6602,-1369.1346,-1126.9788,-968.8878,-807.0673
56,PLR133,anticipated_b,post,4th,1002,4810,19,1,3929.944,99.4644,-243.6932,51.4341,133.2078,183.2968,298.5429,444.5848,521.8675,570.9303,734.4853,936.1616,996.5787,1387.485,1675.6005,1438.5429,-175.6037,-90.7687,474.9232,649.2131,699.0979
57,PLR133,anticipated_w,post,4th,1002,4810,19,0,4901.114,-1.6342,-240.8908,94.4672,68.8755,72.8546,200.8546,127.6818,153.8075,179.6556,277.3415,160.8808,-1609.0564,-2079.7527,-1944.3287,-2470.7539,-2136.9799,-1433.9056,-1243.025,-1237.1768,-1011.1768
58,PLR133,anticipated_w,post,4th,1002,4808,20,0,4523.9634,16.8952,-56.3304,-22.8719,-122.9458,-440.3148,-264.1205,14.6701,82.2198,206.5496,176.7329,-129.754,-2140.2857,-2536.3613,-2313.5237,-2063.1572,-1738.6179,-1121.7017,-747.6807,-537.4556,-485.3928
59,PLR133,unexpected_b,post,4th,1002,4810,20,0,4191.412,169.2425,256.7817,424.9597,619.5356,648.8917,744.0644,735.2372,729.1953,781.4414,784.3838,843.1639,796.8969,927.787,1301.8131,1363.4181,-111.7176,-306.1502,-82.3492,-286.3021,-78.946
60,PLR133,anticipated_b,post,4th,1002,4810,20,0,4681.378,28.533,76.0461,176.4388,217.7162,-198.9382,-180.9592,-52.2628,144.0094,211.7843,306.6796,198.4991,-68.0752,671.0566,900.9309,757.1351,-977.5927,-1043.7759,-465.0962,-461.8068,-332.3728
1,PLR134,anticipated_b,pre,1st,1000,4838,1,1,2699.452,-53.3578,-71.6038,273.8203,411.8569,220.637,586.1658,350.1134,-79.8708,-281.6405,-59.0646,-484.3002,-260.2007,480.9354,1207.4538,1633.7574,116.4956,-187.3787,79.8876,-302.8029,-292.6876
2,PLR134,anticipated_b,pre,1st,1003,4812,2,1,2079.9376,-82.7334,304.6069,620.12,774.0205,817.6121,1022.9682,766.764,624.3504,584.1305,408.0572,367.0781,766.5388,1400.5703,2038.3085,2268.0572,818.476,652.0048,581.5092,210.8345,354.1305
3,PLR134,unexpected_b,pre,1st,1003,4812,1,0,2134.734,25.2503,322.2503,265.9885,447.7477,496.9571,306.0252,66.6273,-197.09,-343.7026,-334.9801,-285.6345,151.8367,951.9519,1649.8419,1849.0409,564.5219,523.1361,544.1439,500.996,67.4633
4,PLR134,unexpected_w,pre,1st,1002,4810,2,1,2397,209.7435,232.0114,-12.8952,94.1832,-57.623,42.5654,227.6387,493.1152,481.767,311.1257,-220.2094,-1016.0471,-1083.8953,-1076.4974,-1061.5026,-870.377,-701.0314,-548.1204,-725,-832.8376
5,PLR134,unexpected_b,pre,1st,1003,4810,3,1,2201.028,-50.5201,-63.0908,-81.7139,153.0139,-366.2531,-200.2688,-170.4364,63.6579,-356.0175,-277.0175,-332.9704,84.8411,765.8359,1498.3594,1862.8097,286.4641,-74.5987,98.6893,-87.3566,-128.046
6,PLR134,anticipated_w,pre,1st,1002,4810,1,1,2591.134,152.3267,-508.1602,-465.5214,-119.8984,177.7561,311.2273,112.5937,301.6252,-246.401,-245.5424,-431.0659,-1273.956,-1374.1706,-1358.3172,-1271.7885,-706.6471,-265.6104,-202.3277,-120.6314,-223.8513
7,PLR134,unexpected_b,pre,1st,1002,4812,4,0,2206.213,-418.0716,-137.7942,-133.0402,4.1483,-27.2811,-154.0926,-169.6528,-386.1606,-97.8308,-241.0612,-241.0873,341.3682,994.8498,1689.8498,1764.3263,81.5357,-94.1188,74.3786,-25.1449,-338.1031
8,PLR134,unexpected_b,pre,1st,1002,4810,5,0,1641.39,32.1388,335.1912,47.8037,122.7932,-128.7355,-115.7879,-44.1596,131.8613,0.74613,97.3901,151.0655,572.2435,1138.1231,1928.233,2316.1074,623.0917,78.6257,129.9713,203.1113,113.9553
9,PLR134,anticipated_b,pre,1st,1002,4810,3,1,1849.634,-47.4926,370.0257,536.8424,692.3775,857.7451,432.9472,243.4079,553.1775,975.6644,1251.2142,1245.7377,1178.4288,1837.5283,2527.1775,2538.6749,875.5126,679.1775,898.6435,670.832,582.6007
10,PLR134,anticipated_w,pre,1st,1003,4810,2,1,2216.806,10.9898,239.817,566.1207,872.5867,690.8537,686.7123,764.9793,524.4977,226.0265,106.8746,-82.8112,-794.806,-901.2929,-844.3714,-793.1149,-285.2772,83.8642,222.3982,67.9322,382.0945
11,PLR134,anticipated_b,pre,1st,1003,4810,4,0,2808.958,58.8968,233.8709,309.1101,362.3195,183.5184,51.0839,389.1415,561.3928,595.5551,658.1153,552.3952,636.3438,1257.576,1804.3771,1862.6179,173.597,-240.6177,-75.5601,-368.9004,-117.5576
12,PLR134,anticipated_w,pre,1st,1003,4812,3,1,2637.358,151.9404,412.5896,592.0943,427.3746,269.3855,160.553,178.1446,-10.4365,-516.892,-556.8344,-416.3161,-1256.4784,-1412.4365,-1383.002,-1369.2376,-1094.6931,-620.7821,-406.8868,-211.159,-102.2924
13,PLR134,unexpected_b,pre,2nd,1002,4810,6,0,2278.432,161.1753,-346.144,21.1282,-148.0341,-55.3712,-169.1916,-159.877,-259.055,-51.4791,-105.4582,22.9188,261.7931,870.9607,1480.4057,1804.9345,68.0549,-332.8456,-551.4303,-648.2111,-406.8299
14,PLR134,anticipated_w,pre,1st,1002,4810,4,1,2418.882,422.1023,652.4793,481.6267,443.5238,608.5368,271.3379,445.474,669.762,808.6887,730.8405,474.1167,-864.317,-987.5626,-1039.7406,-1025.0967,-488.5155,-73.7825,290.96,-60.5539,-15.5679
15,PLR134,unexpected_w,pre,2nd,1003,4810,7,0,2473.1835,-73.1439,35.0782,326.9148,171.7296,140.3924,-359.6181,-608.3406,-803.6286,-956.0265,-1027.2621,-1075.8223,-1409.4629,-1378.3419,-1221.482,-1207.4506,-850.2516,-577.5186,-282.7961,-476.3249,-674.0684
16,PLR134,anticipated_b,pre,1st,1003,4812,5,0,1728.978,85.4211,73.5194,532.111,802.6084,755.1267,894.4461,996.0429,1097.9068,1169.4775,1154.0429,1006.387,701.3086,1734.1686,2363.9173,2562.9068,1102.1372,711.4199,570.1882,602.409,620.8649
17,PLR134,anticipated_b,pre,2nd,1003,4810,6,0,2988.337,2.7729,60.9899,-452.4046,-236.8239,57.4022,-41.9924,261.5792,112.4902,225.1918,195.2389,-163.2666,-220.6865,775.6735,1447.4012,1461.3122,-44.625,-476.6937,-542.5736,-701.2742,-844.2899
18,PLR134,anticipated_b,pre,2nd,1003,4812,7,0,2132.692,166.3028,-18.8179,-116.6672,94.8473,399.6902,482.4389,690.4075,486.9782,634.6797,24.3918,178.8597,353.7997,1223.5174,1757.6221,1774.6588,197.1405,-156.5402,-157.5663,-20.2156,167.6431
19,PLR134,anticipated_b,pre,2nd,1003,4810,8,0,2928.653,331.9072,15.7973,-463.6778,-392.3209,-516.8258,-166.6006,138.2999,351.2685,263.9962,174.4517,522.6653,415.4328,995.5302,1444.8444,1408.2371,-229.0718,-595.7682,-254.0928,-490.3493,-327.5588
20,PLR134,anticipated_w,pre,1st,1003,4808,5,0,1940.418,-140.7374,70.7234,-17.5201,57.2888,-19.2295,229.1946,183.1893,423.3726,460.0741,624.1998,107.404,-657.8944,-689.8473,-652.13,-673.4442,-349.5064,-43.2877,305.6134,565.9066,820.8333
21,PLR134,anticipated_b,pre,2nd,1002,4810,9,0,2306.8994,-130.9948,247.4828,399.1843,587.9226,472.132,610.8283,945.4985,1091.7341,1305.954,1523.9906,1385.6341,1409.2739,1939.8964,2413.9854,2331.2001,522.1006,307.3205,634.5456,454.592,603.2891
22,PLR134,unexpected_w,pre,2nd,1002,4810,8,0,2782.9108,238.6232,564.5604,701.9112,673.995,-99.5653,-748.3525,-904.4169,-872.5391,-680.0155,-333.3611,-302.4605,-1288.5495,-1471.0574,-1428.4972,-1494.6333,-1308.9579,-1096.3663,-783.916,-572.382,-720.1621
23,PLR134,anticipated_w,pre,2nd,1003,4812,6,1,2329.758,18.1687,156.7385,172.683,285.9488,-162.0931,-107.8837,-190.2606,20.7341,30.9855,13.2106,-113.7999,-1038.9151,-1113.5067,-1062.9674,-1065.1821,-826.6847,-486.4596,-116.1193,-280.1873,-70.5433
24,PLR134,unexpected_b,pre,2nd,1003,4810,9,0,2966.076,96.5104,52.5988,-21.3645,-15.3901,-350.0341,-89.1284,-204.9399,-633.8561,-534.7147,-155.809,-815.9811,-544.3983,607.0811,1395.4476,1431.7041,-184.7566,-678.8299,-850.0446,-775.0865,-827.0079
25,PLR134,unexpected_b,pre,2nd,1003,4810,10,0,2509.206,429.1919,489.7469,536.3961,611.7259,356.0034,-2.0437,-201.6039,-245.5568,-360.8552,-563.7139,-547.6059,-329.2798,567.082,1316.9563,1317.2286,-137.1118,-348.0908,-176.2374,96.8778,-170.2112
26,PLR134,anticipated_w,pre,2nd,1003,4812,7,1,2534.4192,-361.7232,99.6593,333.9159,585.2083,220.6091,454.1305,306.6855,-19.9375,55.7955,263.1934,-149.5916,-1043.3693,-1163.5449,-1162.2255,-1172.6443,-821.1469,-506.5479,-151.1836,98.0991,350.34
27,PLR134,anticipated_b,pre,2nd,1002,4810,10,1,2387.088,611.5769,877.5613,777.1176,841.9414,298.4226,149.1633,423.4879,793.912,1233.6659,1582.4199,1709.245,1732.8767,2474.7706,2922.4513,2903.4827,1233.8335,1075.8073,1135.4356,852.1921,585.9677
28,PLR134,anticipated_b,post,3rd,1002,4812,11,0,3058.19,-86.635,-33.9125,70.4899,-358.8824,-240.7502,-267.7554,-139.012,-23.8445,-153.0696,143.7001,300.5377,307.4854,760.0875,1316.3283,1309.0665,-335.7816,-777.567,-443.8235,-398.7136,-731.7921
29,PLR134,unexpected_b,post,3rd,1003,4810,11,0,1742.6812,189.9314,398.9104,621.0572,526.5647,395.4863,331.6068,685.7743,771.4235,1082.9785,960.4497,811.9359,1129.5467,2048.4078,2648.0518,2638.6748,1070.4654,857.5649,1147.0884,853.3188,428.7691
30,PLR134,anticipated_b,post,3rd,1003,4812,12,1,2456.024,156.8922,152.0545,287.6671,377.7613,412.8294,494.4106,333.1592,290.0598,370.0859,298.2116,567.4942,937.0363,1725.1488,2236.0545,2226.2378,573.442,576.8032,617.5833,542.51,540.629
31,PLR134,unexpected_w,post,3rd,1002,4810,12,0,2761.044,177.7204,-287.5833,-257.0733,-562.4275,-459.7613,-805.7875,-992.6409,-1043.7089,-774.578,-744.2953,-677.1958,-1370.3477,-1532.5466,-1551.3895,-1618.9341,-1539.5728,-1338.2534,-1172.4706,-997.3772,-812.4786
32,PLR134,anticipated_b,post,3rd,1002,4810,13,0,2285.726,-67.8359,21.5829,557.6876,412.8675,212.1309,199.7661,362.5829,281.8185,289.6091,595.7976,748.6143,1073.7452,1628.3787,2082.5567,1508.6076,116.0713,276.3473,464.0855,594.3159,505.3104
33,PLR134,anticipated_w,pre,2nd,1003,4810,8,0,2826.462,437.0563,548.5328,530.1172,-135.1528,20.5485,14.5223,-18.8285,-365.2002,-147.085,2.3233,-383.907,-1233.9803,-1462.839,-1479.9541,-1529.9437,-1248.2066,-747.6885,-542.4266,-115.5248,-120.1217
34,PLR134,anticipated_w,pre,2nd,1003,4810,9,0,2790.834,-433.9185,-280.5654,91.365,86.9031,-317.9711,-391.3366,-831.3157,-893.0277,-549.8811,-554.211,-901.3,-1607.1586,-1614.2214,-1600.9439,-1574.6455,-1147.287,-1054.1147,-711.2005,-702.3994,-781.9125
35,PLR134,anticipated_w,pre,2nd,1002,4810,10,1,2216.592,-81.9323,-158.6408,213.1619,293.2981,552.4499,457.3769,371.0786,261.9682,513.7902,539.0363,283.1297,-692.4144,-798.2203,-736.7177,-615.9951,-113.4559,328.7209,710.7378,751.0101,1051.4918
