trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window38,window418,window798,window1178,window1558,window1938,window2318,window2698,window3078,window3458,window3838,window4218,window4598,window4978,window5358,window5738,window6118,window6498,window6878,window7258
29,PLR131,unexpected_b,0,pre,2nd,1002,4808,7,0,4371.5843,4361.4589,4370.0468,4472.1463,4538.2138,4733.649,4844.2986,4973.1456,5004.4129,4822.2463,4836.5378,5099.0056,5303.8874,5518.4045,5732.1409,5694.7063,4090.1385,3559.2303,4039.3537,4394.6788,4543.8552
30,PLR131,anticipated_b,0,pre,2nd,1003,4812,10,0,5282.2386,5445.8656,5141.4826,4711.6203,4813.7547,5144.8425,5306.7336,5417.8974,5337.8772,4817.4066,4786.1636,5131.6822,5382.8083,5615.5598,5816.8608,5832.224,4396.941,3809.9293,4009.4826,4478.7603,4912.1618
31,PLR131,unexpected_w,1,pre,2nd,1002,4810,8,0,5345.6435,5400.0611,5310.3539,4962.0614,4862.1979,5107.5385,5282.2616,5213.9834,5000.9522,4721.5536,4664.0874,4040.776,2456.7459,1975.0635,2126.4155,2266.653,2654.4219,2969.9401,2782.4161,2416.9636,2405.9712
32,PLR131,anticipated_w,1,post,3rd,1002,4810,14,0,3871.4698,3731.2407,4000.9054,4109.1888,4271.4726,4427.5405,4393.3354,4287.9414,4270.6723,4302.4132,4522.8748,4569.8958,2804.5855,2006.7202,1871.3457,1841.5976,2408.213,2750.378,2811.7654,3060.2327,3381.7514
33,PLR131,anticipated_b,0,post,3rd,1003,4812,11,1,4197.7155,4146.4129,4255.0653,4095.3562,4104.96,4276.8312,4407.7849,4437.1419,4459.3131,4464.2227,4661.2993,4599.0807,4811.4269,5189.3732,5383.3603,5322.0998,4478.151,3431.6507,3357.3676,3934.43,4301.5422
34,PLR131,unexpected_w,1,pre,2nd,1003,4810,9,0,4608.3055,4921.6835,4340.1963,3495.4452,3223.568,3528.7022,4011.1613,4359.9765,4377.4065,4319.8586,4070.4052,3959.8418,2611.8416,2038.2334,2034.9991,2198.5819,2607.2171,3232.586,3572.2849,3784.1446,3781.713
35,PLR131,anticipated_w,1,post,3rd,1003,4810,15,1,3210.4215,3009.9264,3399.9557,3635.9196,3351.3569,3398.7764,3083.3381,3034.3353,3334.5012,3707.2787,3926.2272,3626.3483,2242.0736,1774.1361,1944.5445,2142.9759,2546.5816,3171.9545,3554.0567,3711.9064,3781.5545
36,PLR131,unexpected_b,0,pre,2nd,1002,4810,10,0,2498.6108,2576.2553,2432.9293,2106.563,2058.8201,2599.751,2854.7136,3084.9842,3320.8752,3464.2097,3341.7094,3550.6854,3835.2184,4182.7393,4579.5247,4625.8996,3432.8281,3237.8502,3162.5449,2930.9123,2875.5284
37,PLR131,anticipated_b,0,post,3rd,1003,4812,12,0,3167.5997,3326.7374,3009.8318,2991.3277,2706.3497,2852.2792,2863.0698,2551.4778,2422.4284,2777.203,3196.448,3295.7501,3321.742,3791.6181,4145.1969,4384.3742,3329.4169,2995.2597,3287.7835,3496.6136,3805.2408
38,PLR131,unexpected_b,0,post,3rd,1003,4812,11,0,3477.4793,3351.6112,3578.2371,4013.7743,4285.583,4409.1682,4426.129,4480.3109,4392.4566,4494.6949,4577.4014,4694.5589,4956.752,5226.5727,5585.1434,5529.685,3945.965,3441.6456,3341.3288,3582.3637,3793.8436
39,PLR131,anticipated_b,0,post,3rd,1003,4810,13,0,3992.0715,3960.1186,4029.3448,3967.257,4147.7853,4373.8018,4520.6578,4275.8228,3398.8012,3135.3016,3584.2953,3879.1135,4184.2651,4541.882,4855.5251,5072.6371,4005.9658,3767.2017,3662.8244,3016.6959,2174.994
40,PLR131,anticipated_b,0,post,3rd,1002,4808,14,0,1623.7592,1531.4864,1697.2813,2105.6126,2629.6523,2915.1163,3055.3835,2855.7606,2865.0945,3157.6623,3390.8114,3642.2259,3953.2503,4296.1965,4687.5395,4683.1547,3370.7493,3235.9356,3579.4448,3839.2281,4057.6755
41,PLR131,anticipated_b,0,post,3rd,1002,4810,15,0,3717.2111,4206.4166,3279.7194,2504.4328,2583.6573,3016.0052,3436.1931,3623.3604,3790.5857,3944.9479,3961.4508,3636.1479,3674.8209,4136.6859,4503.7066,4444.2026,3759.8034,3786.9371,3876.3966,3978.6571,4067.8443
42,PLR131,anticipated_b,0,post,4th,1002,4810,16,0,2053.3435,1973.9809,2101.9173,2682.8107,3116.5337,3386.3907,3399.387,3540.4444,3692.1812,3594.0383,3669.0127,3927.8259,4105.0519,4352.4677,4681.3466,4677.9453,2884.4342,2028.477,1840.2337,1908.8952,1701.0219
43,PLR131,anticipated_b,0,post,4th,1002,4810,17,0,1273.9428,1202.288,1335.3979,1606.8981,2064.4215,2351.1903,2539.4453,2763.0717,2836.8759,2967.468,3116.6253,3014.9083,3231.153,3651.5219,4144.3172,4252.8121,2930.6176,2709.0818,2938.9856,3265.4599,3585.1352
44,PLR131,unexpected_b,0,post,3rd,1003,4810,12,0,4141.5115,4052.2581,4233.7001,4239.8127,4355.5022,4420.8948,4522.4877,4567.5385,4482.0776,4670.5703,4715.9606,4173.7237,4261.207,4678.79,4989.8556,4993.818,3334.3339,2834.1017,3187.1498,3577.4915,3824.6912
45,PLR131,unexpected_b,0,post,3rd,1003,4810,13,0,1451.1165,1490.3281,1408.4271,1542.3761,1605.5053,1932.2143,2314.7265,2227.9561,1948.3749,2113.6565,2480.43,2711.5019,3015.3129,3018.2072,3641.6936,3801.0661,2435.0893,2289.0568,2696.4104,3016.8172,3008.5714
46,PLR131,anticipated_b,0,post,4th,1002,4810,18,1,2863.8668,2831.9829,2904.3054,2862.2489,3132.7025,3006.9608,3053.0466,3057.129,3448.3203,3701.2261,3648.0409,3754.6933,4115.6032,4540.9059,5063.846,5183.2724,4066.2079,3614.47,4133.2576,4473.8318,4533.6447
47,PLR131,unexpected_w,1,post,3rd,1003,4812,14,0,2871.2657,2707.9481,3029.5895,3234.7372,3462.3106,3704.9313,3936.5748,4053.8536,4190.8004,4261.2333,4336.1773,4008.0552,2170.4817,1519.1685,1399.3101,1585.3572,2094.6681,2609.8867,2883.8997,2517.0575,1971.0754
48,PLR131,unexpected_b,0,post,3rd,1003,4812,15,0,3398.2294,3356.56,3446.4597,3288.8878,2826.5502,2937.2585,2931.8845,3133.2952,3223.2425,2974.9152,3198.2521,3557.689,3843.829,4137.3309,4616.494,4772.07,3534.2764,3402.2472,3726.7569,4071.7622,4287.6604
49,PLR131,anticipated_b,0,post,4th,1002,4810,19,0,3857.6173,3901.2897,3819.7657,3661.3989,3209.7565,2793.1653,2907.6636,2879.4363,2594.1197,2773.9723,3254.0697,3554.4929,3953.901,4183.518,4574.3543,4484.1616,3126.0448,2843.5403,3157.0495,3231.1837,3032.2143
50,PLR131,unexpected_w,1,post,4th,1003,4810,16,0,3486.1399,3474.634,3488.743,3689.3739,3943.6152,4147.3184,4303.2642,4401.3679,4376.7497,4394.747,4169.7453,4176.9911,2557.4651,1882.8072,1767.015,1824.3714,2359.4063,2586.5243,2712.2117,3098.6267,3255.9042
51,PLR131,anticipated_w,1,post,4th,1003,4810,16,0,2626.5969,2660.399,2574.8865,3005.5652,3393.1425,3672.8033,3848.1045,3828.8352,3811.0464,4009.2174,4145.8398,4174.9803,2470.9019,1944.9636,2029.0344,2069.1723,2552.3829,3168.1588,3461.931,3565.0326,3586.0904
52,PLR131,unexpected_w,1,post,4th,1002,4810,17,0,3333.4603,3435.8823,3217.0702,3537.2606,3883.3421,3978.5605,3911.983,4097.3769,4216.3859,3936.8979,3793.7458,3252.8228,1851.1068,1634.4926,1764.8786,1805.1139,2162.9346,2768.3271,3013.4422,2914.6555,2838.5206
53,PLR131,anticipated_w,1,post,4th,1003,4810,17,0,3430.5741,3273.323,3580.2783,3732.2943,3816.7318,3604.1721,3718.6082,3892.1867,3716.4531,3207.5085,2518.6842,2015.0748,1458.4459,1367.4554,1696.8738,2122.4638,2604.8209,3045.8956,3354.4705,3589.3263,3761.3967
54,PLR131,unexpected_w,1,post,4th,1003,4812,18,0,3925.551,3762.4456,4081.7175,4181.2018,4021.7136,3966.6604,4140.6762,4319.5193,4495.1801,4584.147,4636.0673,4421.7376,2451.0324,1868.41,1701.5184,1514.5341,1732.9236,2355.0505,2706.4071,2172.168,1685.2177
55,PLR131,anticipated_w,1,post,4th,1003,4810,18,0,3676.6667,3596.9585,3747.0113,3864.8966,3987.0448,4201.9517,4368.5721,4460.9346,4395.4897,4193.1253,3998.4565,3742.7612,2146.5563,1662.7534,1535.7883,1523.6721,1777.1953,2264.8149,2635.3102,3087.153,3293.8176
56,PLR131,anticipated_b,0,post,4th,1003,4810,20,0,4232.5368,4166.1938,4295.5391,4372.809,4507.453,4570.6884,4662.1286,4722.0777,4785.7067,4907.6886,4997.5336,5118.1889,5027.4999,5231.3448,5464.1388,5366.3612,3688.6167,2705.1436,2480.9393,2273.5727,2178.9606
57,PLR131,unexpected_b,0,post,4th,1002,4810,19,0,3074.4689,3033.4945,3109.5274,3200.2255,3355.1291,3113.9742,2773.5294,3152.9876,3352.6637,3188.129,3278.144,3457.8943,3626.7447,3972.0506,4317.0404,4443.3472,3189.6848,2803.0486,3077.6256,3465.8724,3360.0235
58,PLR131,anticipated_w,1,post,4th,1003,4810,19,0,3495.5668,3845.4447,3149.8266,3663.8045,3822.7651,3861.9901,4018.5197,4060.3366,4144.3567,4255.5013,4294.6736,4260.1877,2756.4934,2062.4992,1892.1522,1765.7594,2193.959,2851.9331,2870.8556,2372.2089,1871.4656
59,PLR131,unexpected_b,0,post,4th,1003,4810,20,0,3096.9462,2900.2157,3284.061,3541.6871,3704.5279,3509.8883,3514.3989,3353.7586,3118.0165,2695.1691,2568.1415,3020.6986,3486.7062,3812.6631,4074.9928,4057.719,2867.1869,2647.4739,2820.6871,2766.2834,2629.5793
60,PLR131,anticipated_w,1,post,4th,1003,4810,20,0,3125.0276,3057.8646,3194.414,3126.5561,2842.2732,2946.4945,2823.6844,2862.3715,2929.009,2616.7331,2600.4861,2473.5465,1599.4756,1356.7224,1505.3569,1597.689,2076.4578,2600.7651,2850.2698,2798.8948,2570.3029
1,PLR132,anticipated_w,1,pre,1st,1000,4836,1,1,4001.8373,3907.0859,4119.3819,4313.769,4552.5658,4601.7475,4603.3632,4503.8645,4510.4232,4463.6443,4459.4285,4358.6808,2359.066,1468.3823,1573.0115,1890.8352,2142.9495,2840.9635,3280.9726,3614.7263,3795.0395
2,PLR132,anticipated_b,0,pre,1st,1003,4812,1,1,4198.2753,4128.4919,4270.5321,4339.5207,4543.8085,4646.4203,4795.509,4851.7264,4654.5202,4767.6369,4773.5738,4676.9762,4694.3608,4913.3326,5204.1945,5100.2494,3231.7332,2406.3453,2731.1565,3458.4754,3683.7353
3,PLR132,anticipated_b,0,pre,1st,1002,4808,2,1,4353.265,4299.5505,4407.9359,4455.6847,4637.1866,4685.8024,4762.4457,4805.7694,4850.1906,4944.082,4921.7975,4948.9772,4875.6051,5094.0747,5476.5863,5462.2771,3728.334,3215.2976,3214.2011,3748.3449,3803.4678
4,PLR132,anticipated_w,1,pre,1st,1003,4812,2,1,3885.0473,3801.7909,3966.0827,4179.3296,4387.5678,4415.5985,4381.9682,4428.3465,4118.1127,4116.219,4300.8973,4070.433,2017.445,1366.4866,1396.9019,1477.8864,1975.9737,2557.9572,2883.0366,2855.4465,2612.5865
5,PLR132,anticipated_w,1,pre,1st,1002,4808,3,0,1745.4686,1599.6272,1855.3231,2465.1763,2936.1923,2960.4788,3297.9699,3298.6777,3258.2982,3458.1222,3200.308,2138.404,1168.6377,1010.9808,1082.3241,1186.4384,1568.7037,2089.9234,2461.8449,2766.0461,2980.6833
6,PLR132,unexpected_w,1,pre,1st,1002,4808,1,0,3726.2594,3720.7783,3736.6002,3570.9029,3828.8334,4080.9853,4235.8578,3794.1284,3585.3737,3717.3186,3912.0802,3486.2578,1624.2218,1289.2293,1461.6744,1905.0948,2208.2138,2718.7811,3145.3601,3344.0264,3156.7835
7,PLR132,anticipated_b,0,pre,1st,1002,4810,3,0,3532.6081,3458.8502,3596.5583,3808.3829,4015.696,4027.1667,3959.3514,4034.9615,4102.7787,4068.6915,4076.7528,3689.7554,3442.5828,3941.0501,4487.4934,4599.8466,3175.4338,2792.3932,2542.0572,3085.5763,3377.4871
8,PLR132,anticipated_w,1,pre,1st,1002,4810,4,0,3945.572,3950.88,3936.3014,4052.354,4145.0648,4254.6967,4454.8699,4439.1105,4397.8328,4390.3937,4398.7937,4022.0708,1884.6933,1369.9012,1447.4793,1380.0446,1863.4621,2375.3187,2809.8314,3246.5567,3417.5763
9,PLR132,anticipated_w,1,pre,1st,1002,4810,5,1,3954.3803,3939.9903,3966.948,4049.5464,4142.5908,4203.7104,4120.5939,4055.951,4291.0311,4422.6944,4438.405,3984.0498,1937.4007,1500.2452,1910.0633,1782.8424,1694.2532,2331.3143,2861.6686,3318.8109,3544.0899
10,PLR132,anticipated_b,0,pre,1st,1002,4810,4,0,3503.727,3603.1083,3400.0708,3669.2612,3959.5251,4063.315,4198.5791,4281.3859,4064.2458,3887.0634,3429.5873,2565.9213,2418.0931,3200.0518,3993.2234,4172.0153,2639.6315,2469.0737,2945.0995,3262.1441,3337.5852
11,PLR132,unexpected_b,0,pre,1st,1002,4808,2,0,3889.6737,3907.43,3870.0201,3957.7955,4020.2306,3843.4885,3287.8119,3042.0605,3424.6926,3894.3039,4151.824,4246.8226,4238.4071,4455.9783,4821.1839,4903.7254,3457.6952,2862.3726,2288.8629,2242.0186,2332.2134
12,PLR132,unexpected_w,1,pre,1st,1003,4812,3,0,1960.3612,1910.3673,1989.2374,2506.8897,2786.8699,2892.5518,2982.4802,3273.7416,3007.0734,2507.1487,2202.2372,2174.6597,1262.4394,1082.9965,1085.329,1530.3999,2081.2557,2424.6394,2595.3772,2446.5259,1956.328
13,PLR132,anticipated_b,0,pre,1st,1002,4812,5,0,1558.2169,1444.5021,1642.3983,2210.5009,2635.9124,2938.9586,3214.1535,3353.9563,3398.8076,3359.0492,3519.3683,3670.0894,3575.3585,3936.8364,4322.1836,4224.503,2388.747,2175.2068,2615.2813,3058.1541,3297.5029
14,PLR132,unexpected_w,1,pre,1st,1003,4812,4,0,3857.7414,3835.1999,3885.6371,3920.4335,4057.1074,3883.9759,4106.8262,4255.5331,4180.9141,3642.1723,2879.6943,2670.4601,1450.3216,1166.5747,1345.2445,1266.2955,1460.9731,2070.5819,2523.3929,2844.9721,3065.3189
15,PLR132,anticipated_w,1,pre,2nd,1002,4810,6,0,3571.3872,3518.5014,3622.5838,3766.0449,3883.0646,3956.977,4061.5797,4027.1402,4003.1612,3862.0921,3862.4139,3654.0057,1610.0328,1171.8623,1398.5599,1663.9226,1946.1261,2436.08,2549.1196,2929.8238,3156.0817
16,PLR132,anticipated_w,1,pre,2nd,1002,4808,7,0,3353.1321,3373.4573,3328.4823,3528.4435,3644.4351,3718.5188,3969.6406,4055.1654,3775.5864,3735.5975,3905.1524,3461.5407,1572.5731,1195.097,1344.8904,1326.772,1598.0011,2226.551,2711.081,2975.1623,3105.593
17,PLR132,unexpected_w,1,pre,1st,1003,4812,5,0,3591.4856,3574.9446,3604.6213,3646.4131,3611.6669,3214.2142,2228.8602,1780.3777,2171.4573,2480.7064,2804.6397,2850.7157,1334.9466,1121.2088,1243.6536,1042.3057,1313.2681,1918.2843,2356.4485,2602.8446,2851.0747
18,PLR132,anticipated_b,0,pre,2nd,1002,4810,6,0,3472.8979,3448.4332,3496.8051,3573.235,3645.2135,3790.7439,3841.8149,3943.0068,3910.0594,3906.6635,4109.4662,4059.055,4005.0915,4360.9242,4709.1019,4647.2572,3208.8919,2880.909,2915.5015,3134.0411,3512.1176
19,PLR132,unexpected_b,0,pre,2nd,1003,4812,6,0,4135.0657,4158.3231,4111.7335,4083.6312,3805.6443,3352.1692,3009.7125,2978.5334,3008.7814,3271.1041,3313.4369,2957.427,2998.6204,3498.1528,3992.3462,4144.939,3161.3841,3055.6116,2653.9475,2509.5403,3045.0342
20,PLR132,anticipated_w,1,pre,2nd,1002,4810,8,0,3156.558,3004.7156,3287.2983,3594.0495,3855.4094,3947.6032,3977.3205,4009.6993,4114.4592,4042.6651,4077.932,3942.3057,1881.5716,1490.9357,1750.7729,1990.7405,2402.2079,2979.1844,3445.4421,3654.1574,3707.3359
21,PLR132,unexpected_w,1,pre,2nd,1002,4810,7,0,3856.4312,3762.7525,3943.0372,4116.7386,4225.8473,3983.1766,3840.0387,4115.0893,4039.9871,4174.8842,4358.4059,4061.9326,1863.8259,1356.435,1346.3217,1308.2496,1833.9536,2427.4843,2787.2413,3066.5155,3190.4431
22,PLR132,anticipated_w,1,pre,2nd,1003,4810,9,0,3670.1526,3654.5309,3675.2424,3845.9014,4023.6833,4096.7712,4121.5188,4228.5072,4288.1997,4357.2152,4473.3005,4170.6156,2009.2308,1578.7183,1704.8518,1864.4746,2500.6627,2927.0255,3230.2291,3400.2902,3646.0549
23,PLR132,anticipated_b,0,pre,2nd,1003,4810,7,0,3990.4042,3917.1118,4060.5351,4219.4794,4383.405,4452.9536,4391.9211,4367.7989,4404.6097,4445.0844,4417.6793,4406.6516,4494.0795,4724.5681,5010.0611,4999.3317,3532.8639,2704.4285,2176.8529,2623.3882,3192.4809
24,PLR132,unexpected_w,1,pre,2nd,1002,4810,8,0,4007.2199,3980.9331,4030.999,4080.7962,4221.2789,4200.1695,4441.1749,4471.7951,4198.9166,4121.6281,4462.537,4206.6347,1972.0992,1358.1264,1446.9664,1277.6533,1429.5315,2040.1428,2331.6438,2740.1399,3100.5919
25,PLR132,anticipated_w,1,pre,2nd,1003,4810,10,0,3656.9613,3601.8601,3711.6444,3813.3386,4055.5588,4281.2645,4442.2484,4495.4529,4471.4196,4288.9155,4224.796,4071.1252,1928.71,1324.7084,1378.2108,1257.8737,1637.268,2235.9252,2710.4778,3013.7347,3139.887
26,PLR132,anticipated_b,0,pre,2nd,1003,4812,8,0,3662.3572,3612.79,3704.0127,3940.8234,4201.5439,4235.7986,4246.4583,4029.1996,4116.0783,3868.3913,3853.8591,3763.6204,3871.8924,4183.7503,4552.2825,4589.9271,3011.6891,2345.3243,2381.6319,2981.1331,3430.7864
27,PLR132,unexpected_w,1,pre,2nd,1002,4808,9,0,3483.6372,3357.9656,3601.6379,3765.8927,3800.5804,3717.5591,3942.4726,4100.3747,4229.0584,4303.3185,4296.5722,4044.9162,1810.496,1334.4307,1272.1308,1488.7679,2130.2145,2803.2775,2996.9078,3141.7678,3241.804
28,PLR132,anticipated_w,1,post,3rd,1003,4812,11,0,3179.9525,3090.664,3254.8008,3519.7043,3729.5938,3905.8652,4079.2655,4179.704,4148.6263,4142.7561,4160.2607,3922.3318,1818.0645,1391.5348,1416.0356,1519.5197,2099.749,2660.6313,2993.1064,3197.4241,3336.8911
29,PLR132,unexpected_b,0,pre,2nd,1003,4812,10,0,3762.9472,3807.4927,3710.3239,3965.9016,4077.5899,3891.4993,3887.6714,4049.1727,3682.726,3839.3727,4001.9428,4063.4903,4000.3046,4258.7741,4619.9177,4631.3458,2935.7544,1908.3201,1497.9533,1312.9407,1419.0787
30,PLR132,anticipated_b,0,pre,2nd,1003,4812,9,0,2958.8523,2810.9389,3090.5304,3364.6706,3525.1363,3634.0519,3685.9133,3773.285,3667.1806,3784.2604,3981.7331,4108.3566,4225.5911,4431.4071,4715.9113,4664.8752,2973.8618,2182.8905,2250.6048,2942.2768,3425.4666
31,PLR132,unexpected_b,0,post,3rd,1003,4812,11,0,3877.7435,3890.6907,3860.2558,4049.063,4214.7027,4028.6393,4118.9669,3996.1136,4092.3263,4269.224,4300.8024,4290.1764,4202.3575,4397.09,4704.4585,4686.6618,2786.3499,1840.4996,1497.6472,1458.3132,1540.0096
32,PLR132,unexpected_b,0,post,3rd,1002,4808,12,0,3029.701,2958.5159,3092.1128,3318.8439,3446.6242,3507.7723,3507.9869,3606.5745,3666.669,3617.0862,3706.6144,3824.4001,3845.9434,4099.21,4462.611,4576.389,3182.7273,2928.0634,3121.7634,3368.9325,3285.7307
33,PLR132,anticipated_b,0,pre,2nd,1003,4810,10,0,3908.8362,3930.6277,3885.385,3971.3138,4132.6027,4316.975,4415.5882,4380.2491,4429.3703,4591.2404,4548.2647,4604.5919,4685.552,4851.7042,5110.2321,5059.714,3482.6331,2872.9537,3162.7189,3622.3026,3446.4595
34,PLR132,anticipated_w,1,post,3rd,1003,4812,12,0,4201.5842,4219.3977,4182.3691,4286.8053,4428.4735,4513.2578,4551.9816,4610.668,4476.8539,4574.0691,4706.4128,4217.8389,1953.1872,1316.3648,1126.3987,977.9679,1282.4414,1853.4283,2291.2631,2704.1166,2955.7703
35,PLR132,anticipated_w,1,post,3rd,1003,4812,13,1,3275.2624,3161.2157,3378.8549,3675.4911,3903.5621,3889.8028,3965.5758,4012.2505,4145.4434,4141.5816,3806.9816,3709.9853,1711.7502,1228.5527,1197.2568,1184.6565,1676.7455,2344.3703,2837.7809,3175.0987,3416.3943
36,PLR132,anticipated_w,1,post,3rd,1003,4812,14,0,3460.6423,3405.7607,3507.4386,3750.995,4021.1182,4072.9624,4023.4764,4038.4962,4214.8043,4213.6314,3969.5851,3747.3554,1766.1876,1428.6187,1909.4692,1645.5453,1649.8067,2331.4621,2821.0483,3212.147,3362.7877
37,PLR132,anticipated_b,0,post,3rd,1002,4810,11,0,3758.2093,3746.9877,3767.6941,3926.0261,4126.393,4233.1965,4109.7776,3916.1206,4033.0047,3768.0829,3885.923,4050.7143,4186.1027,4475.0686,4875.4925,4851.6465,3110.9473,2248.0357,1810.0662,1838.0056,2482.8108
38,PLR132,unexpected_w,1,post,3rd,1002,4808,13,0,3767.6052,3740.3447,3794.7503,3899.5108,4045.3483,3965.218,4175.7089,4228.5448,4208.216,4350.2177,4400.8872,3884.1093,1737.1201,1249.6462,1283.5784,1392.2654,1908.8272,2519.9515,2958.4444,3088.7459,3337.8231
39,PLR132,anticipated_b,0,post,3rd,1002,4810,12,0,3025.7687,2912.4457,3117.899,3479.0836,3827.9474,3942.9989,4090.0152,4179.5138,4301.8512,4350.946,4298.8378,4291.3758,4302.8866,4566.175,4837.761,4765.8643,3356.9619,2576.8706,2438.68,2695.6637,2769.6611
40,PLR132,unexpected_w,1,post,3rd,1003,4812,14,0,3690.836,3962.1084,3442.2115,3722.8813,3950.5037,3476.8797,2912.1099,2828.4475,2710.6517,3111.8906,3467.9326,3429.579,1592.8,1243.8901,1253.5512,1172.7051,1634.1488,2178.6192,2667.2999,2966.1255,3156.1196
41,PLR132,anticipated_b,0,post,3rd,1002,4810,13,0,3613.282,3629.9624,3593.546,3786.0536,4054.891,4179.8393,4191.9267,4166.5784,4298.9047,4076.9726,4043.5843,4269.3932,4413.4443,4650.7619,4964.0108,4845.5404,3241.717,3022.8673,3488.1595,3763.3448,3841.7844
42,PLR132,anticipated_b,0,post,3rd,1002,4810,14,0,2923.7139,3041.3793,2792.2125,3120.8903,3781.0314,4001.7228,3898.7347,4032.566,3760.7306,3918.1215,3892.6034,3950.1348,4093.0303,4308.9635,4654.1517,4571.6646,2871.2515,2410.5594,2695.3967,3178.8814,3516.3975
43,PLR132,unexpected_b,0,post,3rd,1002,4808,15,0,2952.5009,2914.7284,2993.9619,3105.6636,3429.773,3173.74,2887.3966,2798.6166,3220.6699,3573.8626,3693.692,3629.6792,3679.2092,3909.6213,4317.5775,4350.183,2704.7969,2100.8785,2037.0184,2656.3884,3185.8256
44,PLR132,unexpected_b,0,post,4th,1002,4812,16,0,2797.6352,2509.8029,3062.121,3535.3618,3897.9448,3862.1464,3797.6231,3818.8956,3806.0532,3349.5543,3677.3383,4011.3425,4046.8249,4207.2865,4551.5642,4509.0483,2814.751,2468.4568,2977.1225,2874.642,2749.2958
45,PLR132,anticipated_b,0,post,3rd,1003,4812,15,1,3768.5798,3932.7291,3627.849,3787.5912,4086.4554,4182.4211,4300.2037,4173.1957,4094.87,4134.0829,4319.0306,4383.8955,4420.9506,4710.2238,5037.0423,5053.6423,3667.5414,2759.0247,2536.9892,3231.2851,3757.494
46,PLR132,anticipated_w,1,post,3rd,1002,4812,15,1,4512.0717,4549.1323,4479.5765,4528.5486,4636.8156,4646.4119,4712.0449,4832.978,4772.5694,4582.8602,3921.06,3082.822,1659.198,1306.256,1494.284,1338.5054,1653.8747,2299.1762,2821.1718,3282.5347,3413.062
47,PLR132,unexpected_w,1,post,4th,1002,4808,17,0,3565.2889,3469.0209,3641.1549,4024.742,4171.7602,4105.5743,4113.9034,4319.2355,4395.1138,4386.582,4470.7961,4118.6644,1863.3414,1325.1633,1262.8643,1207.9117,1421.8587,2091.6627,2564.4124,2717.2447,2743.891
48,PLR132,anticipated_b,0,post,4th,1003,4808,16,1,2976.4402,3131.0672,2810.1554,3177.2013,3518.5457,3697.1268,3858.6866,3929.0224,3967.0232,3982.5434,4084.7502,4128.4071,4242.3789,4562.3444,5025.3862,4996.484,3581.5214,3477.3886,3854.1612,4146.5379,4127.4643
49,PLR132,anticipated_b,0,post,4th,1003,4812,17,1,3969.6454,3941.6496,3978.8482,4286.9014,4546.9154,4611.4429,4713.2465,4651.9241,4602.7359,3872.9419,2927.1143,2425.2349,2783.8618,3702.2736,4452.2263,4601.7513,3480.8862,3574.7494,3954.8762,4079.2025,4187.3161
50,PLR132,anticipated_w,1,post,4th,1003,4812,16,0,4284.0965,4180.7148,4383.1124,4542.6733,4678.8118,4667.7823,4643.8728,4652.6946,4708.836,4765.3969,4764.7347,4413.5704,2153.4046,1454.1933,1242.4479,1164.4205,1482.9138,2179.6521,2797.9861,3108.9925,3072.6734
51,PLR132,unexpected_b,0,post,4th,1003,4812,18,0,2369.0731,2180.5015,2538.3799,3085.5217,3236.1105,3259.7834,3460.6429,3604.6426,3755.7481,3887.8341,3995.9982,3858.287,3795.8319,4221.3682,4683.7893,4729.8893,3134.0174,2730.7608,2665.7606,2992.5261,2633.3078
52,PLR132,unexpected_b,0,post,4th,1002,4808,19,0,3885.0874,3923.2028,3845.9443,3956.0901,4052.6319,3908.559,3641.1596,3492.1138,3591.8538,3684.5414,3782.9573,3832.4731,3967.9886,4262.9963,4659.0746,4668.489,3161.0378,2913.4115,3239.5461,2981.2635,3374.5785
53,PLR132,anticipated_w,1,post,4th,1003,4812,17,0,3631.9071,3762.905,3507.7374,3533.0522,3879.0039,4052.3485,4254.765,4336.0917,4479.6138,4592.8212,4713.8867,4558.0539,2554.8444,1835.0983,1694.9698,1649.9578,1909.791,2635.5981,3237.4054,3495.9307,3657.1143
54,PLR132,unexpected_b,0,post,4th,1003,4812,20,0,4225.2605,4187.7521,4262.9526,4238.0723,4298.5257,4424.4104,4398.5751,4057.3168,4169.0324,4387.6088,4423.2344,3981.6902,3865.5622,4238.3633,4683.8194,4738.391,3554.6592,3111.4775,3597.3458,3995.453,4129.4784
55,PLR132,anticipated_w,1,post,4th,1002,4812,18,0,3653.1452,3598.2432,3698.8716,3954.8629,4136.2151,4124.4342,4029.9124,3761.0602,4134.9333,4385.0014,4521.9814,4183.7892,1960.6658,1456.9017,1356.2594,1765.8313,2264.5622,2904.7256,3316.2168,3523.4634,3745.647
56,PLR132,anticipated_b,0,post,4th,1002,4810,18,0,4168.7192,4180.392,4160.8109,4180.5725,4307.384,4318.842,4258.3155,4093.4809,3832.1382,3627.5135,3722.5888,3955.7275,4014.8543,4367.3493,4763.6649,4760.4179,3321.7976,2669.6781,2655.2268,3062.6169,3008.2537
57,PLR132,anticipated_w,1,post,4th,1003,4810,19,0,3215.6447,3315.2963,3118.2063,3663.0069,4006.7321,4139.805,4354.8012,4332.1286,4397.5841,4472.8044,4525.703,3783.2787,1725.7907,1229.8133,1226.339,1084.7967,1345.3662,1936.0024,2293.157,2654.6857,2882.4306
